geography_scope,sample,age_kind,age_lower,age_upper,tenure,current_children,young_child,n_records,hhwt,rooms_sum,rooms_capped9_sum,owner_hhwt
national,all_structures,annual,58,58,owner,1,without_young_child,5729,490133.0,3249390.0,3249390.0,490133.0
national,all_structures,annual,58,58,owner,2,with_young_child,883,77400.0,548853.0,548853.0,77400.0
national,all_structures,annual,58,58,owner,2,without_young_child,1187,107954.0,739854.0,739854.0,107954.0
national,all_structures,annual,58,58,owner,3+,with_young_child,435,38080.0,269441.0,269441.0,38080.0
national,all_structures,annual,58,58,owner,3+,without_young_child,218,19212.0,134979.0,134979.0,19212.0
national,all_structures,annual,58,58,renter,0,without_young_child,6343,667360.0,2680303.0,2680303.0,0.0
national,all_structures,annual,58,58,renter,1,with_young_child,234,24780.0,115842.0,115842.0,0.0
national,all_structures,annual,58,58,renter,1,without_young_child,987,106856.0,497579.0,497579.0,0.0
national,all_structures,annual,58,58,renter,2,with_young_child,151,14921.0,77252.0,77252.0,0.0
national,all_structures,annual,58,58,renter,2,without_young_child,165,18713.0,95971.0,95971.0,0.0
national,all_structures,annual,58,58,renter,3+,with_young_child,96,10210.0,57893.0,57893.0,0.0
national,all_structures,annual,58,58,renter,3+,without_young_child,49,5775.0,34337.0,34337.0,0.0
national,all_structures,annual,59,59,owner,0,without_young_child,28267,2303546.0,14405793.0,14405793.0,2303546.0
national,all_structures,annual,59,59,owner,1,with_young_child,971,81797.0,551543.0,551543.0,81797.0
national,all_structures,annual,59,59,owner,1,without_young_child,4949,424674.0,2818406.0,2818406.0,424674.0
national,all_structures,annual,59,59,owner,2,with_young_child,631,55182.0,390105.0,390105.0,55182.0
national,all_structures,annual,59,59,owner,2,without_young_child,1077,95562.0,650494.0,650494.0,95562.0
national,all_structures,annual,59,59,owner,3+,with_young_child,297,26260.0,188136.0,188136.0,26260.0
national,all_structures,annual,59,59,owner,3+,without_young_child,176,16944.0,116458.0,116458.0,16944.0
national,all_structures,annual,59,59,renter,0,without_young_child,5870,613200.0,2465637.0,2465637.0,0.0
national,all_structures,annual,59,59,renter,1,with_young_child,142,16054.0,76551.0,76551.0,0.0
national,all_structures,annual,59,59,renter,1,without_young_child,836,89526.0,423380.0,423380.0,0.0
national,all_structures,annual,59,59,renter,2,with_young_child,106,11212.0,55185.0,55185.0,0.0
national,all_structures,annual,59,59,renter,2,without_young_child,139,13858.0,70458.0,70458.0,0.0
national,all_structures,annual,59,59,renter,3+,with_young_child,67,7050.0,37560.0,37560.0,0.0
national,all_structures,annual,59,59,renter,3+,without_young_child,30,2683.0,13991.0,13991.0,0.0
national,all_structures,annual,60,60,owner,0,without_young_child,25480,2074763.0,12901423.0,12901423.0,2074763.0
national,all_structures,annual,60,60,owner,1,with_young_child,718,60631.0,411778.0,411778.0,60631.0
national,all_structures,annual,60,60,owner,1,without_young_child,4245,365106.0,2391056.0,2391056.0,365106.0
national,all_structures,annual,60,60,owner,2,with_young_child,462,41829.0,290148.0,290148.0,41829.0
national,all_structures,annual,60,60,owner,2,without_young_child,845,74776.0,497302.0,497302.0,74776.0
national,all_structures,annual,60,60,owner,3+,with_young_child,178,16703.0,111747.0,111747.0,16703.0
national,all_structures,annual,60,60,owner,3+,without_young_child,141,14109.0,99221.0,99221.0,14109.0
national,all_structures,annual,60,60,renter,0,without_young_child,5263,548368.0,2186347.0,2186347.0,0.0
national,all_structures,annual,60,60,renter,1,with_young_child,123,12957.0,60293.0,60293.0,0.0
national,all_structures,annual,60,60,renter,1,without_young_child,735,79464.0,367246.0,367246.0,0.0
national,all_structures,annual,60,60,renter,2,with_young_child,64,6749.0,33702.0,33702.0,0.0
national,all_structures,annual,60,60,renter,2,without_young_child,129,14132.0,74225.0,74225.0,0.0
national,all_structures,annual,60,60,renter,3+,with_young_child,49,5300.0,28453.0,28453.0,0.0
national,all_structures,annual,60,60,renter,3+,without_young_child,30,2992.0,15794.0,15794.0,0.0
national,all_structures,annual,61,61,owner,0,without_young_child,24985,2027711.0,12649580.0,12649580.0,2027711.0
national,all_structures,annual,61,61,owner,1,with_young_child,518,42882.0,288195.0,288195.0,42882.0
national,all_structures,annual,61,61,owner,1,without_young_child,3750,318321.0,2085925.0,2085925.0,318321.0
national,all_structures,annual,61,61,owner,2,with_young_child,358,31842.0,224607.0,224607.0,31842.0
national,all_structures,annual,61,61,owner,2,without_young_child,697,62283.0,418441.0,418441.0,62283.0
national,all_structures,annual,61,61,owner,3+,with_young_child,158,14337.0,100569.0,100569.0,14337.0
national,all_structures,annual,61,61,owner,3+,without_young_child,106,9679.0,67059.0,67059.0,9679.0
national,all_structures,annual,61,61,renter,0,without_young_child,4851,488727.0,1925695.0,1925695.0,0.0
national,all_structures,annual,61,61,renter,1,with_young_child,103,10030.0,49714.0,49714.0,0.0
national,all_structures,annual,61,61,renter,1,without_young_child,645,68707.0,325625.0,325625.0,0.0
national,all_structures,annual,61,61,renter,2,with_young_child,57,6391.0,32884.0,32884.0,0.0
national,all_structures,annual,61,61,renter,2,without_young_child,117,12117.0,62728.0,62728.0,0.0
national,all_structures,annual,61,61,renter,3+,with_young_child,43,4577.0,24949.0,24949.0,0.0
national,all_structures,annual,61,61,renter,3+,without_young_child,25,2221.0,11582.0,11582.0,0.0
national,all_structures,annual,62,62,owner,0,without_young_child,26971,2160546.0,13433539.0,13433539.0,2160546.0
national,all_structures,annual,62,62,owner,1,with_young_child,490,43602.0,290260.0,290260.0,43602.0
national,all_structures,annual,62,62,owner,1,without_young_child,3893,328435.0,2154707.0,2154707.0,328435.0
national,all_structures,annual,62,62,owner,2,with_young_child,281,24295.0,170451.0,170451.0,24295.0
national,all_structures,annual,62,62,owner,2,without_young_child,696,64856.0,437213.0,437213.0,64856.0
national,all_structures,annual,62,62,owner,3+,with_young_child,127,11528.0,83126.0,83126.0,11528.0
national,all_structures,annual,62,62,owner,3+,without_young_child,136,13929.0,98869.0,98869.0,13929.0
national,all_structures,annual,62,62,renter,0,without_young_child,5059,522663.0,2076874.0,2076874.0,0.0
national,all_structures,annual,62,62,renter,1,with_young_child,84,8902.0,41356.0,41356.0,0.0
national,all_structures,annual,62,62,renter,1,without_young_child,684,75235.0,360992.0,360992.0,0.0
national,all_structures,annual,62,62,renter,2,with_young_child,40,3495.0,18790.0,18790.0,0.0
national,all_structures,annual,62,62,renter,2,without_young_child,117,12849.0,66085.0,66085.0,0.0
national,all_structures,annual,62,62,renter,3+,with_young_child,33,3368.0,19089.0,19089.0,0.0
national,all_structures,annual,62,62,renter,3+,without_young_child,25,3042.0,15470.0,15470.0,0.0
national,all_structures,annual,63,63,owner,0,without_young_child,26021,2053786.0,12713755.0,12713755.0,2053786.0
national,all_structures,annual,63,63,owner,1,with_young_child,361,30354.0,207487.0,207487.0,30354.0
national,all_structures,annual,63,63,owner,1,without_young_child,3562,299427.0,1943144.0,1943144.0,299427.0
national,all_structures,annual,63,63,owner,2,with_young_child,225,19312.0,129876.0,129876.0,19312.0
national,all_structures,annual,63,63,owner,2,without_young_child,592,51088.0,342283.0,342283.0,51088.0
national,all_structures,annual,63,63,owner,3+,with_young_child,97,8537.0,59562.0,59562.0,8537.0
national,all_structures,annual,63,63,owner,3+,without_young_child,110,9914.0,67162.0,67162.0,9914.0
national,all_structures,annual,63,63,renter,0,without_young_child,4904,492535.0,1961050.0,1961050.0,0.0
national,all_structures,annual,63,63,renter,1,with_young_child,71,7736.0,39505.0,39505.0,0.0
national,all_structures,annual,63,63,renter,1,without_young_child,593,60160.0,286036.0,286036.0,0.0
national,all_structures,annual,63,63,renter,2,with_young_child,43,4955.0,24211.0,24211.0,0.0
national,all_structures,annual,63,63,renter,2,without_young_child,104,11896.0,59706.0,59706.0,0.0
national,all_structures,annual,63,63,renter,3+,with_young_child,33,4361.0,22195.0,22195.0,0.0
national,all_structures,annual,63,63,renter,3+,without_young_child,10,821.0,4712.0,4712.0,0.0
national,all_structures,annual,64,64,owner,0,without_young_child,24248,1923878.0,11864336.0,11864336.0,1923878.0
national,all_structures,annual,64,64,owner,1,with_young_child,276,23570.0,159612.0,159612.0,23570.0
national,all_structures,annual,64,64,owner,1,without_young_child,3191,264154.0,1705484.0,1705484.0,264154.0
national,all_structures,annual,64,64,owner,2,with_young_child,165,13328.0,91591.0,91591.0,13328.0
national,all_structures,annual,64,64,owner,2,without_young_child,505,43149.0,283189.0,283189.0,43149.0
national,all_structures,annual,64,64,owner,3+,with_young_child,68,6208.0,43651.0,43651.0,6208.0
national,all_structures,annual,64,64,owner,3+,without_young_child,92,8270.0,58479.0,58479.0,8270.0
national,all_structures,annual,64,64,renter,0,without_young_child,4470,443484.0,1737238.0,1737238.0,0.0
national,all_structures,annual,64,64,renter,1,with_young_child,60,7079.0,31288.0,31288.0,0.0
national,all_structures,annual,64,64,renter,1,without_young_child,544,56343.0,265027.0,265027.0,0.0
national,all_structures,annual,64,64,renter,2,with_young_child,31,3704.0,17877.0,17877.0,0.0
national,all_structures,annual,64,64,renter,2,without_young_child,92,9757.0,49948.0,49948.0,0.0
national,all_structures,annual,64,64,renter,3+,with_young_child,20,1871.0,10159.0,10159.0,0.0
national,all_structures,annual,64,64,renter,3+,without_young_child,16,1590.0,9645.0,9645.0,0.0
national,all_structures,annual,65,65,owner,0,without_young_child,23839,1848290.0,11222344.0,11222344.0,1848290.0
national,all_structures,annual,65,65,owner,1,with_young_child,180,14927.0,97775.0,97775.0,14927.0
national,all_structures,annual,65,65,owner,1,without_young_child,3113,257948.0,1655221.0,1655221.0,257948.0
national,all_structures,annual,65,65,owner,2,with_young_child,111,9383.0,63082.0,63082.0,9383.0
national,all_structures,annual,65,65,owner,2,without_young_child,508,42311.0,279180.0,279180.0,42311.0
national,all_structures,annual,65,65,owner,3+,with_young_child,49,4806.0,35777.0,35777.0,4806.0
national,all_structures,annual,65,65,owner,3+,without_young_child,97,9223.0,59459.0,59459.0,9223.0
national,all_structures,annual,65,65,renter,0,without_young_child,4572,455812.0,1762932.0,1762932.0,0.0
national,all_structures,annual,65,65,renter,1,with_young_child,26,2271.0,9719.0,9719.0,0.0
national,all_structures,annual,65,65,renter,1,without_young_child,510,53878.0,253638.0,253638.0,0.0
national,all_structures,annual,65,65,renter,2,with_young_child,17,2204.0,11394.0,11394.0,0.0
national,all_structures,annual,65,65,renter,2,without_young_child,68,6865.0,34687.0,34687.0,0.0
national,all_structures,annual,65,65,renter,3+,with_young_child,11,1359.0,5776.0,5776.0,0.0
national,all_structures,annual,65,65,renter,3+,without_young_child,21,1850.0,9551.0,9551.0,0.0
national,all_structures,annual,66,66,owner,0,without_young_child,22197,1716315.0,10473055.0,10473055.0,1716315.0
national,all_structures,annual,66,66,owner,1,with_young_child,165,12447.0,84343.0,84343.0,12447.0
national,all_structures,annual,66,66,owner,1,without_young_child,2767,230329.0,1472796.0,1472796.0,230329.0
national,all_structures,annual,66,66,owner,2,with_young_child,103,8158.0,57672.0,57672.0,8158.0
national,all_structures,annual,66,66,owner,2,without_young_child,410,35004.0,231528.0,231528.0,35004.0
national,all_structures,annual,66,66,owner,3+,with_young_child,38,2735.0,18968.0,18968.0,2735.0
national,all_structures,annual,66,66,owner,3+,without_young_child,79,7192.0,49833.0,49833.0,7192.0
national,all_structures,annual,66,66,renter,0,without_young_child,4092,393908.0,1521828.0,1521828.0,0.0
national,all_structures,annual,66,66,renter,1,with_young_child,26,2583.0,11754.0,11754.0,0.0
national,all_structures,annual,66,66,renter,1,without_young_child,425,46110.0,214015.0,214015.0,0.0
national,all_structures,annual,66,66,renter,2,with_young_child,18,1800.0,9004.0,9004.0,0.0
national,all_structures,annual,66,66,renter,2,without_young_child,72,6478.0,33495.0,33495.0,0.0
national,all_structures,annual,66,66,renter,3+,with_young_child,14,1786.0,9325.0,9325.0,0.0
national,all_structures,annual,66,66,renter,3+,without_young_child,13,1483.0,8019.0,8019.0,0.0
national,all_structures,annual,67,67,owner,0,without_young_child,22540,1754909.0,10698987.0,10698987.0,1754909.0
national,all_structures,annual,67,67,owner,1,with_young_child,160,12884.0,87912.0,87912.0,12884.0
national,all_structures,annual,67,67,owner,1,without_young_child,2785,230882.0,1482258.0,1482258.0,230882.0
national,all_structures,annual,67,67,owner,2,with_young_child,79,8336.0,55221.0,55221.0,8336.0
national,all_structures,annual,67,67,owner,2,without_young_child,370,31686.0,206360.0,206360.0,31686.0
national,all_structures,annual,67,67,owner,3+,with_young_child,29,2154.0,14583.0,14583.0,2154.0
national,all_structures,annual,67,67,owner,3+,without_young_child,76,6116.0,40087.0,40087.0,6116.0
national,all_structures,annual,67,67,renter,0,without_young_child,4154,405229.0,1578713.0,1578713.0,0.0
national,all_structures,annual,67,67,renter,1,with_young_child,22,2122.0,9640.0,9640.0,0.0
national,all_structures,annual,67,67,renter,1,without_young_child,418,43730.0,206942.0,206942.0,0.0
national,all_structures,annual,67,67,renter,2,with_young_child,22,2887.0,15053.0,15053.0,0.0
national,all_structures,annual,67,67,renter,2,without_young_child,45,4305.0,22266.0,22266.0,0.0
national,all_structures,annual,67,67,renter,3+,with_young_child,8,767.0,4083.0,4083.0,0.0
national,all_structures,annual,67,67,renter,3+,without_young_child,14,1084.0,5733.0,5733.0,0.0
national,all_structures,annual,68,68,owner,0,without_young_child,21127,1631341.0,9903082.0,9903082.0,1631341.0
national,all_structures,annual,68,68,owner,1,with_young_child,121,9693.0,61987.0,61987.0,9693.0
national,all_structures,annual,68,68,owner,1,without_young_child,2662,218407.0,1388116.0,1388116.0,218407.0
national,all_structures,annual,68,68,owner,2,with_young_child,81,6493.0,44980.0,44980.0,6493.0
national,all_structures,annual,68,68,owner,2,without_young_child,381,32273.0,213151.0,213151.0,32273.0
national,all_structures,annual,68,68,owner,3+,with_young_child,31,2382.0,15921.0,15921.0,2382.0
national,all_structures,annual,68,68,owner,3+,without_young_child,59,5439.0,35694.0,35694.0,5439.0
national,all_structures,annual,68,68,renter,0,without_young_child,3804,361366.0,1397403.0,1397403.0,0.0
national,all_structures,annual,68,68,renter,1,with_young_child,16,1405.0,6526.0,6526.0,0.0
national,all_structures,annual,68,68,renter,1,without_young_child,379,38544.0,183220.0,183220.0,0.0
national,all_structures,annual,68,68,renter,2,with_young_child,13,1660.0,9300.0,9300.0,0.0
national,all_structures,annual,68,68,renter,2,without_young_child,60,6112.0,30871.0,30871.0,0.0
national,all_structures,annual,68,68,renter,3+,with_young_child,10,1098.0,6490.0,6490.0,0.0
national,all_structures,annual,68,68,renter,3+,without_young_child,15,1893.0,11148.0,11148.0,0.0
national,all_structures,annual,69,69,owner,0,without_young_child,20567,1581477.0,9522079.0,9522079.0,1581477.0
national,all_structures,annual,69,69,owner,1,with_young_child,93,7127.0,46912.0,46912.0,7127.0
national,all_structures,annual,69,69,owner,1,without_young_child,2444,201369.0,1262131.0,1262131.0,201369.0
national,all_structures,annual,69,69,owner,2,with_young_child,65,5174.0,35538.0,35538.0,5174.0
national,all_structures,annual,69,69,owner,2,without_young_child,343,29816.0,196020.0,196020.0,29816.0
national,all_structures,annual,69,69,owner,3+,with_young_child,25,1643.0,11047.0,11047.0,1643.0
national,all_structures,annual,69,69,owner,3+,without_young_child,61,5850.0,40244.0,40244.0,5850.0
national,all_structures,annual,69,69,renter,0,without_young_child,3849,369285.0,1415897.0,1415897.0,0.0
national,all_structures,annual,69,69,renter,1,with_young_child,15,1387.0,5913.0,5913.0,0.0
national,all_structures,annual,69,69,renter,1,without_young_child,354,35653.0,170087.0,170087.0,0.0
national,all_structures,annual,69,69,renter,2,with_young_child,8,1021.0,4249.0,4249.0,0.0
national,all_structures,annual,69,69,renter,2,without_young_child,50,5047.0,27131.0,27131.0,0.0
national,all_structures,annual,69,69,renter,3+,with_young_child,4,348.0,2357.0,2357.0,0.0
national,all_structures,annual,69,69,renter,3+,without_young_child,7,704.0,3883.0,3883.0,0.0
national,all_structures,annual,70,70,owner,0,without_young_child,20943,1611902.0,9642633.0,9642633.0,1611902.0
national,all_structures,annual,70,70,owner,1,with_young_child,71,5475.0,34682.0,34682.0,5475.0
national,all_structures,annual,70,70,owner,1,without_young_child,2578,211915.0,1328552.0,1328552.0,211915.0
national,all_structures,annual,70,70,owner,2,with_young_child,52,4540.0,30875.0,30875.0,4540.0
national,all_structures,annual,70,70,owner,2,without_young_child,379,32239.0,207253.0,207253.0,32239.0
national,all_structures,annual,70,70,owner,3+,with_young_child,23,2286.0,15154.0,15154.0,2286.0
national,all_structures,annual,70,70,owner,3+,without_young_child,68,6305.0,40155.0,40155.0,6305.0
national,all_structures,annual,70,70,renter,0,without_young_child,3962,387962.0,1501411.0,1501411.0,0.0
national,all_structures,annual,70,70,renter,1,with_young_child,14,1367.0,6281.0,6281.0,0.0
national,all_structures,annual,70,70,renter,1,without_young_child,359,35620.0,172876.0,172876.0,0.0
national,all_structures,annual,70,70,renter,2,with_young_child,9,941.0,4516.0,4516.0,0.0
national,all_structures,annual,70,70,renter,2,without_young_child,49,5254.0,27003.0,27003.0,0.0
national,all_structures,annual,70,70,renter,3+,with_young_child,3,200.0,984.0,984.0,0.0
national,all_structures,annual,70,70,renter,3+,without_young_child,15,1406.0,7693.0,7693.0,0.0
national,all_structures,annual,71,71,owner,0,without_young_child,19405,1496597.0,8925400.0,8925400.0,1496597.0
national,all_structures,annual,71,71,owner,1,with_young_child,64,5678.0,35895.0,35895.0,5678.0
national,all_structures,annual,71,71,owner,1,without_young_child,2326,188972.0,1188739.0,1188739.0,188972.0
national,all_structures,annual,71,71,owner,2,with_young_child,33,3832.0,24423.0,24423.0,3832.0
national,all_structures,annual,71,71,owner,2,without_young_child,279,25510.0,171418.0,171418.0,25510.0
national,all_structures,annual,71,71,owner,3+,with_young_child,21,1810.0,12739.0,12739.0,1810.0
national,all_structures,annual,71,71,owner,3+,without_young_child,54,4193.0,27515.0,27515.0,4193.0
national,all_structures,annual,71,71,renter,0,without_young_child,3531,330083.0,1236470.0,1236470.0,0.0
national,all_structures,annual,71,71,renter,1,with_young_child,8,900.0,5288.0,5288.0,0.0
national,all_structures,annual,71,71,renter,1,without_young_child,293,28564.0,139688.0,139688.0,0.0
national,all_structures,annual,71,71,renter,2,with_young_child,5,464.0,2185.0,2185.0,0.0
national,all_structures,annual,71,71,renter,2,without_young_child,51,6669.0,32655.0,32655.0,0.0
national,all_structures,annual,71,71,renter,3+,with_young_child,5,708.0,3838.0,3838.0,0.0
national,all_structures,annual,71,71,renter,3+,without_young_child,18,1641.0,8619.0,8619.0,0.0
national,all_structures,annual,72,72,owner,0,without_young_child,19059,1452147.0,8627137.0,8627137.0,1452147.0
national,all_structures,annual,72,72,owner,1,with_young_child,42,3139.0,19703.0,19703.0,3139.0
national,all_structures,annual,72,72,owner,1,without_young_child,2420,196971.0,1232239.0,1232239.0,196971.0
national,all_structures,annual,72,72,owner,2,with_young_child,38,3581.0,20980.0,20980.0,3581.0
national,all_structures,annual,72,72,owner,2,without_young_child,270,23868.0,155968.0,155968.0,23868.0
national,all_structures,annual,72,72,owner,3+,with_young_child,13,1280.0,7112.0,7112.0,1280.0
national,all_structures,annual,72,72,owner,3+,without_young_child,58,5196.0,33640.0,33640.0,5196.0
national,all_structures,annual,72,72,renter,0,without_young_child,3649,343592.0,1298829.0,1298829.0,0.0
national,all_structures,annual,72,72,renter,1,with_young_child,6,497.0,2447.0,2447.0,0.0
national,all_structures,annual,72,72,renter,1,without_young_child,336,32257.0,152351.0,152351.0,0.0
national,all_structures,annual,72,72,renter,2,with_young_child,5,433.0,2124.0,2124.0,0.0
national,all_structures,annual,72,72,renter,2,without_young_child,48,5391.0,28818.0,28818.0,0.0
national,all_structures,annual,72,72,renter,3+,with_young_child,8,963.0,3869.0,3869.0,0.0
national,all_structures,annual,72,72,renter,3+,without_young_child,9,1142.0,5408.0,5408.0,0.0
national,all_structures,annual,73,73,owner,0,without_young_child,18719,1440474.0,8552171.0,8552171.0,1440474.0
national,all_structures,annual,73,73,owner,1,with_young_child,32,3072.0,20101.0,20101.0,3072.0
national,all_structures,annual,73,73,owner,1,without_young_child,2279,180439.0,1127551.0,1127551.0,180439.0
national,all_structures,annual,73,73,owner,2,with_young_child,21,1681.0,11892.0,11892.0,1681.0
national,all_structures,annual,73,73,owner,2,without_young_child,288,24826.0,158396.0,158396.0,24826.0
national,all_structures,annual,73,73,owner,3+,with_young_child,9,600.0,3855.0,3855.0,600.0
national,all_structures,annual,73,73,owner,3+,without_young_child,42,4245.0,27709.0,27709.0,4245.0
national,all_structures,annual,73,73,renter,0,without_young_child,3628,340685.0,1292132.0,1292132.0,0.0
national,all_structures,annual,73,73,renter,1,with_young_child,10,997.0,4577.0,4577.0,0.0
national,all_structures,annual,73,73,renter,1,without_young_child,312,32916.0,158276.0,158276.0,0.0
national,all_structures,annual,73,73,renter,2,with_young_child,6,713.0,3211.0,3211.0,0.0
national,all_structures,annual,73,73,renter,2,without_young_child,46,5553.0,29689.0,29689.0,0.0
national,all_structures,annual,73,73,renter,3+,with_young_child,5,1321.0,6208.0,6208.0,0.0
national,all_structures,annual,73,73,renter,3+,without_young_child,6,603.0,2850.0,2850.0,0.0
national,all_structures,annual,74,74,owner,0,without_young_child,18519,1418546.0,8398483.0,8398483.0,1418546.0
national,all_structures,annual,74,74,owner,1,with_young_child,29,2229.0,14230.0,14230.0,2229.0
national,all_structures,annual,74,74,owner,1,without_young_child,2187,178458.0,1117280.0,1117280.0,178458.0
national,all_structures,annual,74,74,owner,2,with_young_child,27,1590.0,10092.0,10092.0,1590.0
national,all_structures,annual,74,74,owner,2,without_young_child,306,25216.0,167317.0,167317.0,25216.0
national,all_structures,annual,74,74,owner,3+,with_young_child,7,907.0,6343.0,6343.0,907.0
national,all_structures,annual,74,74,owner,3+,without_young_child,50,3877.0,25617.0,25617.0,3877.0
national,all_structures,annual,74,74,renter,0,without_young_child,3583,348886.0,1305784.0,1305784.0,0.0
national,all_structures,annual,74,74,renter,1,with_young_child,6,317.0,1677.0,1677.0,0.0
national,all_structures,annual,74,74,renter,1,without_young_child,293,29892.0,146356.0,146356.0,0.0
national,all_structures,annual,74,74,renter,2,with_young_child,3,390.0,2286.0,2286.0,0.0
national,all_structures,annual,74,74,renter,2,without_young_child,35,3136.0,16991.0,16991.0,0.0
national,all_structures,annual,74,74,renter,3+,with_young_child,3,393.0,1689.0,1689.0,0.0
national,all_structures,annual,74,74,renter,3+,without_young_child,8,838.0,5389.0,5389.0,0.0
national,all_structures,annual,75,75,owner,0,without_young_child,18695,1433517.0,8422495.0,8422495.0,1433517.0
national,all_structures,annual,75,75,owner,1,with_young_child,32,2597.0,16383.0,16383.0,2597.0
national,all_structures,annual,75,75,owner,1,without_young_child,2158,171415.0,1059542.0,1059542.0,171415.0
national,all_structures,annual,75,75,owner,2,with_young_child,23,2047.0,13318.0,13318.0,2047.0
national,all_structures,annual,75,75,owner,2,without_young_child,303,25066.0,165298.0,165298.0,25066.0
national,all_structures,annual,75,75,owner,3+,with_young_child,5,547.0,3189.0,3189.0,547.0
national,all_structures,annual,75,75,owner,3+,without_young_child,39,3380.0,22857.0,22857.0,3380.0
national,all_structures,annual,75,75,renter,0,without_young_child,3632,346506.0,1287502.0,1287502.0,0.0
national,all_structures,annual,75,75,renter,1,with_young_child,6,956.0,4125.0,4125.0,0.0
national,all_structures,annual,75,75,renter,1,without_young_child,281,29713.0,137862.0,137862.0,0.0
national,all_structures,annual,75,75,renter,2,without_young_child,36,3792.0,18789.0,18789.0,0.0
national,all_structures,annual,75,75,renter,3+,with_young_child,2,226.0,1218.0,1218.0,0.0
national,all_structures,annual,75,75,renter,3+,without_young_child,8,1086.0,5880.0,5880.0,0.0
national,all_structures,annual,76,76,owner,0,without_young_child,17842,1392779.0,8142171.0,8142171.0,1392779.0
national,all_structures,annual,76,76,owner,1,with_young_child,24,1880.0,11432.0,11432.0,1880.0
national,all_structures,annual,76,76,owner,1,without_young_child,2065,168422.0,1054627.0,1054627.0,168422.0
national,all_structures,annual,76,76,owner,2,with_young_child,12,1032.0,6582.0,6582.0,1032.0
national,all_structures,annual,76,76,owner,2,without_young_child,262,21500.0,144784.0,144784.0,21500.0
national,all_structures,annual,76,76,owner,3+,with_young_child,7,568.0,3523.0,3523.0,568.0
national,all_structures,annual,76,76,owner,3+,without_young_child,39,3169.0,21105.0,21105.0,3169.0
national,all_structures,annual,76,76,renter,0,without_young_child,3655,341534.0,1278655.0,1278655.0,0.0
national,all_structures,annual,76,76,renter,1,with_young_child,7,750.0,3224.0,3224.0,0.0
national,all_structures,annual,76,76,renter,1,without_young_child,242,25091.0,117642.0,117642.0,0.0
national,all_structures,annual,76,76,renter,2,with_young_child,4,464.0,1853.0,1853.0,0.0
national,all_structures,annual,76,76,renter,2,without_young_child,30,2779.0,16353.0,16353.0,0.0
national,all_structures,annual,76,76,renter,3+,without_young_child,7,1339.0,6684.0,6684.0,0.0
national,all_structures,annual,77,77,owner,0,without_young_child,17358,1349396.0,7861913.0,7861913.0,1349396.0
national,all_structures,annual,77,77,owner,1,with_young_child,17,1646.0,9830.0,9830.0,1646.0
national,all_structures,annual,77,77,owner,1,without_young_child,2080,168736.0,1044198.0,1044198.0,168736.0
national,all_structures,annual,77,77,owner,2,with_young_child,12,812.0,6026.0,6026.0,812.0
national,all_structures,annual,77,77,owner,2,without_young_child,230,18807.0,122270.0,122270.0,18807.0
national,all_structures,annual,77,77,owner,3+,with_young_child,6,710.0,5026.0,5026.0,710.0
national,all_structures,annual,77,77,owner,3+,without_young_child,38,3425.0,22790.0,22790.0,3425.0
national,all_structures,annual,77,77,renter,0,without_young_child,3641,342064.0,1274300.0,1274300.0,0.0
national,all_structures,annual,77,77,renter,1,with_young_child,5,590.0,3461.0,3461.0,0.0
national,all_structures,annual,77,77,renter,1,without_young_child,241,25072.0,120975.0,120975.0,0.0
national,all_structures,annual,77,77,renter,2,with_young_child,4,397.0,2157.0,2157.0,0.0
national,all_structures,annual,77,77,renter,2,without_young_child,35,3294.0,15894.0,15894.0,0.0
national,all_structures,annual,77,77,renter,3+,without_young_child,6,446.0,2214.0,2214.0,0.0
national,all_structures,annual,78,78,owner,0,without_young_child,16623,1300438.0,7520608.0,7520608.0,1300438.0
national,all_structures,annual,78,78,owner,1,with_young_child,16,1513.0,10496.0,10496.0,1513.0
national,all_structures,annual,78,78,owner,1,without_young_child,1958,158188.0,969727.0,969727.0,158188.0
national,all_structures,annual,78,78,owner,2,with_young_child,15,1338.0,8907.0,8907.0,1338.0
national,all_structures,annual,78,78,owner,2,without_young_child,213,15781.0,105071.0,105071.0,15781.0
national,all_structures,annual,78,78,owner,3+,with_young_child,9,980.0,5713.0,5713.0,980.0
national,all_structures,annual,78,78,owner,3+,without_young_child,45,3958.0,25421.0,25421.0,3958.0
national,all_structures,annual,78,78,renter,0,without_young_child,3545,331537.0,1231466.0,1231466.0,0.0
national,all_structures,annual,78,78,renter,1,with_young_child,1,63.0,252.0,252.0,0.0
national,all_structures,annual,78,78,renter,1,without_young_child,254,27479.0,127188.0,127188.0,0.0
national,all_structures,annual,78,78,renter,2,with_young_child,2,117.0,585.0,585.0,0.0
national,all_structures,annual,78,78,renter,2,without_young_child,32,3526.0,17285.0,17285.0,0.0
national,all_structures,annual,78,78,renter,3+,with_young_child,2,112.0,734.0,734.0,0.0
national,all_structures,annual,78,78,renter,3+,without_young_child,3,168.0,988.0,988.0,0.0
national,all_structures,annual,79,79,owner,0,without_young_child,15812,1236845.0,7113425.0,7113425.0,1236845.0
national,all_structures,annual,79,79,owner,1,with_young_child,10,1013.0,6232.0,6232.0,1013.0
national,all_structures,annual,79,79,owner,1,without_young_child,1776,145421.0,896837.0,896837.0,145421.0
national,all_structures,annual,79,79,owner,2,with_young_child,6,590.0,3613.0,3613.0,590.0
