year,met2013,active_metro,active_puma,n,weight,rooms_sum,capped_rooms_sum,owner_weight,rooms9_weight,rooms_gt9_weight,own3055_n,own3055_weight,own3055_owner_weight,own3055_rooms_sum,own3055_capped_rooms_sum,own2534_n,own2534_weight,own2534_owner_weight,own2534_rooms_sum,own2534_capped_rooms_sum,newparent_n,newparent_weight,newparent_owner_weight,newparent_rooms_sum,newparent_capped_rooms_sum,nochild_n,nochild_weight,nochild_owner_weight,nochild_rooms_sum,nochild_capped_rooms_sum,rooms_large_n,rooms_large_weight,rooms_large_owner_weight,rooms_large_rooms_sum,rooms_large_capped_rooms_sum,rooms_small_n,rooms_small_weight,rooms_small_owner_weight,rooms_small_rooms_sum,rooms_small_capped_rooms_sum
2012,16740,1,1,6966,673042.0,4058883.0,3929689.0,432185.0,35761.0,51559.0,3339.0,351445.0,221476.0,2194663.0,2104809.0,1001.0,111981.0,45793.0,581779.0,572661.0,169.0,16945.0,11716.0,114792.0,107944.0,1461.0,158615.0,89331.0,876766.0,852078.0,382.0,42040.0,25093.0,292627.0,275845.0,1295.0,133468.0,92275.0,904620.0,861747.0
2012,39580,1,1,3564,394647.0,2489746.0,2386378.0,254986.0,28728.0,41418.0,1783.0,209553.0,140507.0,1392078.0,1325604.0,536.0,68974.0,29479.0,356159.0,348869.0,115.0,12908.0,9300.0,84171.0,81385.0,698.0,82097.0,50010.0,464664.0,454096.0,216.0,25731.0,16754.0,194582.0,177169.0,795.0,94192.0,67213.0,667834.0,633524.0
2012,11700,0,0,1917,196332.0,1139001.0,1112139.0,137086.0,7632.0,10148.0,615.0,68232.0,43097.0,418513.0,407088.0,195.0,21186.0,7995.0,109506.0,108697.0,36.0,3370.0,2365.0,21850.0,21832.0,290.0,33294.0,18816.0,180438.0,179080.0,79.0,9661.0,6534.0,64950.0,62410.0,264.0,29359.0,20749.0,188252.0,181593.0
2012,49180,0,0,2476,239279.0,1423362.0,1385277.0,159579.0,11739.0,16257.0,1067.0,111311.0,68315.0,684168.0,661947.0,277.0,32191.0,13885.0,172141.0,168245.0,39.0,4348.0,3177.0,28351.0,27575.0,446.0,45600.0,24713.0,249844.0,246079.0,153.0,15914.0,10076.0,109330.0,102967.0,411.0,44050.0,29793.0,282291.0,271599.0
2012,25860,0,0,1541,153922.0,883217.0,866561.0,107134.0,5111.0,8060.0,518.0,56701.0,38579.0,336592.0,327949.0,109.0,13202.0,6471.0,70676.0,70049.0,14.0,1377.0,879.0,8201.0,8120.0,241.0,26713.0,16828.0,145804.0,143363.0,51.0,5330.0,4231.0,34915.0,33987.0,221.0,25823.0,16873.0,157330.0,153207.0
2012,16740,1,0,1933,179349.0,1142669.0,1093366.0,127897.0,9775.0,18767.0,816.0,84026.0,60689.0,582387.0,544923.0,187.0,19569.0,9654.0,116646.0,113242.0,30.0,3117.0,2220.0,25322.0,22585.0,279.0,27617.0,18384.0,165716.0,159534.0,132.0,13912.0,9202.0,111291.0,98855.0,378.0,39708.0,29453.0,282052.0,264011.0
2012,24660,0,0,3022,305498.0,1769257.0,1730803.0,197400.0,12819.0,15022.0,1259.0,137001.0,86394.0,818995.0,798569.0,364.0,42797.0,16042.0,216608.0,214745.0,51.0,6045.0,5030.0,41007.0,39546.0,551.0,59372.0,33239.0,318662.0,313836.0,160.0,18986.0,12082.0,123487.0,119890.0,484.0,55125.0,38697.0,343201.0,332701.0
2012,15500,0,0,707,57743.0,339182.0,332192.0,38022.0,2364.0,3216.0,285.0,25457.0,15461.0,155422.0,151237.0,66.0,6914.0,2150.0,34668.0,34668.0,6.0,503.0,239.0,2511.0,2511.0,111.0,9280.0,5282.0,50040.0,49793.0,40.0,3224.0,1635.0,21030.0,20175.0,124.0,11506.0,7256.0,71276.0,69645.0
2012,24140,0,0,435,46252.0,262427.0,258631.0,27165.0,1051.0,2131.0,141.0,16191.0,9011.0,97506.0,96052.0,42.0,4410.0,2028.0,25098.0,24943.0,4.0,199.0,100.0,1326.0,1287.0,60.0,6643.0,3217.0,36805.0,35962.0,19.0,3183.0,1422.0,17823.0,17637.0,64.0,7685.0,5152.0,47980.0,47555.0
2012,22180,0,0,1322,120914.0,706015.0,698102.0,64555.0,5203.0,3216.0,586.0,55297.0,29925.0,332192.0,326782.0,268.0,24455.0,5864.0,128335.0,127509.0,20.0,1792.0,494.0,9758.0,9758.0,244.0,23846.0,12614.0,134151.0,131449.0,77.0,7389.0,3376.0,48303.0,46610.0,237.0,21556.0,12043.0,131028.0,129793.0
2012,34820,0,0,1732,161302.0,908350.0,900324.0,110826.0,4669.0,5048.0,506.0,51395.0,30849.0,297674.0,293091.0,129.0,14839.0,6089.0,74556.0,74224.0,26.0,2983.0,1279.0,16021.0,16021.0,226.0,22613.0,12797.0,122540.0,120494.0,59.0,6760.0,4198.0,44289.0,42990.0,228.0,24089.0,14089.0,137495.0,136386.0
2012,48900,0,0,911,102595.0,587204.0,574435.0,65008.0,3867.0,5222.0,353.0,44098.0,26586.0,262316.0,253068.0,122.0,15729.0,5870.0,77122.0,76890.0,16.0,2302.0,1686.0,14333.0,13531.0,160.0,18336.0,10493.0,96257.0,93573.0,42.0,5715.0,3392.0,39670.0,37904.0,144.0,18445.0,12255.0,115351.0,110595.0
2012,40580,0,0,576,54668.0,325038.0,314102.0,35007.0,2457.0,3111.0,177.0,19139.0,11194.0,123641.0,115915.0,31.0,3793.0,2130.0,22768.0,22335.0,1.0,466.0,466.0,2796.0,2796.0,78.0,8113.0,4078.0,45968.0,43776.0,31.0,3206.0,2468.0,21308.0,20396.0,69.0,8063.0,5592.0,54144.0,49670.0
2012,24780,0,0,550,68279.0,366888.0,361448.0,34665.0,2387.0,2138.0,206.0,26613.0,14451.0,153611.0,150698.0,77.0,11663.0,3866.0,58040.0,57716.0,5.0,503.0,282.0,3361.0,3121.0,89.0,11642.0,4960.0,57997.0,57836.0,29.0,3883.0,2105.0,24621.0,24286.0,88.0,10605.0,7507.0,68276.0,65859.0
2012,39580,1,0,480,60037.0,358484.0,351454.0,43155.0,1724.0,2055.0,179.0,27019.0,20741.0,172590.0,168657.0,48.0,6706.0,4825.0,38944.0,38554.0,4.0,463.0,171.0,2765.0,2765.0,63.0,8801.0,6486.0,50938.0,50706.0,24.0,3148.0,1877.0,20267.0,19889.0,88.0,14354.0,11357.0,94070.0,90932.0
2012,13900,0,0,412,50986.0,335779.0,314782.0,36106.0,4871.0,6874.0,165.0,20884.0,13709.0,142644.0,133004.0,49.0,7958.0,4494.0,51098.0,49516.0,7.0,674.0,674.0,6161.0,4613.0,76.0,10247.0,5546.0,64484.0,60681.0,19.0,1581.0,1581.0,13222.0,12007.0,61.0,8450.0,5723.0,58356.0,54811.0
2012,18140,1,0,6331,693009.0,4217900.0,4115441.0,418769.0,43697.0,46823.0,3075.0,364205.0,225874.0,2312583.0,2249195.0,1036.0,133232.0,50085.0,708931.0,701253.0,146.0,15862.0,11525.0,104398.0,102255.0,1337.0,158136.0,86044.0,871667.0,857379.0,420.0,52565.0,34678.0,384550.0,369155.0,1062.0,127349.0,88502.0,877322.0,848336.0
2012,10420,0,0,2513,271234.0,1717228.0,1671085.0,181289.0,16647.0,19878.0,1143.0,131492.0,86669.0,868287.0,837853.0,298.0,38226.0,17103.0,218280.0,215749.0,51.0,5943.0,3992.0,40163.0,39368.0,480.0,56500.0,34469.0,331544.0,324268.0,145.0,16568.0,11041.0,130091.0,122569.0,421.0,49288.0,34424.0,344792.0,330855.0
2012,19380,0,0,3031,315493.0,1948463.0,1881497.0,196762.0,16921.0,25147.0,1297.0,146147.0,85507.0,942708.0,904205.0,378.0,49919.0,16929.0,271396.0,264780.0,52.0,5802.0,2638.0,33859.0,33295.0,548.0,60002.0,32207.0,341308.0,330184.0,158.0,19789.0,10582.0,150410.0,140832.0,431.0,48721.0,30250.0,330677.0,316312.0
2012,45780,0,0,2685,252471.0,1540259.0,1509647.0,164614.0,14717.0,14354.0,1203.0,118387.0,77592.0,750582.0,734751.0,332.0,36208.0,15307.0,209249.0,206215.0,30.0,3038.0,2411.0,19733.0,19599.0,545.0,55331.0,31922.0,316076.0,311601.0,155.0,14396.0,10254.0,109503.0,103889.0,401.0,38180.0,27775.0,257260.0,251978.0
2012,17460,0,0,8591,810361.0,5073078.0,4925517.0,528885.0,55880.0,61271.0,3841.0,396094.0,249642.0,2571103.0,2481500.0,989.0,108169.0,39450.0,599991.0,589932.0,156.0,14935.0,11546.0,104332.0,99337.0,1707.0,176101.0,97110.0,998031.0,977415.0,475.0,50793.0,33325.0,388314.0,365041.0,1277.0,130734.0,91859.0,921540.0,882283.0
2012,44220,0,0,622,52362.0,304129.0,301119.0,32981.0,1961.0,1544.0,248.0,22930.0,13242.0,136630.0,135504.0,64.0,5880.0,1994.0,32525.0,32477.0,4.0,361.0,271.0,2390.0,2321.0,106.0,10127.0,5090.0,55110.0,54648.0,39.0,3684.0,2248.0,24328.0,24082.0,79.0,7006.0,4527.0,43046.0,42826.0
2012,17140,1,0,5726,616937.0,3851428.0,3725702.0,403308.0,41089.0,51793.0,2587.0,307922.0,197141.0,2007237.0,1925376.0,763.0,94014.0,40128.0,522674.0,514420.0,114.0,13239.0,9887.0,88398.0,85923.0,1104.0,129448.0,70082.0,710720.0,696924.0,334.0,41155.0,28701.0,325464.0,299381.0,900.0,109476.0,77206.0,763500.0,730341.0
2012,30620,0,0,471,39333.0,242077.0,238933.0,26925.0,2058.0,1738.0,197.0,18329.0,12184.0,117210.0,114875.0,43.0,4675.0,2635.0,28262.0,27495.0,7.0,476.0,418.0,3304.0,3007.0,79.0,7692.0,4975.0,43485.0,43162.0,28.0,2563.0,1790.0,20411.0,19194.0,72.0,6476.0,4116.0,41381.0,40796.0
2012,15940,0,0,1533,155731.0,983744.0,960329.0,107735.0,8923.0,10202.0,621.0,71405.0,45385.0,460205.0,446931.0,173.0,20827.0,8763.0,125419.0,123677.0,16.0,1648.0,645.0,9894.0,9824.0,278.0,32425.0,18352.0,190434.0,186168.0,81.0,9904.0,6649.0,75174.0,69843.0,218.0,23826.0,16859.0,161114.0,157718.0
2012,49660,0,0,2530,220098.0,1368623.0,1335840.0,152884.0,10639.0,13320.0,1052.0,97251.0,62810.0,637662.0,614540.0,268.0,26869.0,12091.0,160221.0,154344.0,35.0,3173.0,1894.0,25056.0,21456.0,462.0,43098.0,26159.0,251648.0,245966.0,138.0,12841.0,7711.0,95818.0,90551.0,355.0,31168.0,21808.0,221803.0,210731.0
2012,31900,0,0,452,46894.0,289932.0,284448.0,33187.0,2615.0,2673.0,190.0,20641.0,13308.0,133601.0,130899.0,42.0,4578.0,2330.0,29827.0,29065.0,7.0,1101.0,700.0,9226.0,8562.0,91.0,9206.0,5756.0,52504.0,52043.0,23.0,2818.0,1498.0,19582.0,19260.0,56.0,6393.0,4104.0,45171.0,43610.0
2012,36420,1,0,3822,500224.0,2842694.0,2799735.0,321167.0,17236.0,19774.0,1636.0,233936.0,146040.0,1367226.0,1343020.0,584.0,94303.0,40526.0,485397.0,482772.0,65.0,10303.0,7596.0,61856.0,60172.0,696.0,101957.0,55801.0,536773.0,530382.0,244.0,34116.0,23394.0,220635.0,215551.0,619.0,85161.0,58232.0,534403.0,523281.0
2012,38900,1,0,8485,854139.0,5040953.0,4882664.0,519044.0,48046.0,58816.0,4173.0,442603.0,260477.0,2645139.0,2564481.0,1283.0,146868.0,48124.0,720001.0,710094.0,237.0,25111.0,15451.0,148442.0,145101.0,1876.0,196978.0,102222.0,1035732.0,1012911.0,506.0,58179.0,34729.0,396121.0,380907.0,1512.0,157368.0,103703.0,1011423.0,975993.0
2012,13460,0,0,441,63906.0,368835.0,361594.0,41852.0,3066.0,3748.0,188.0,29536.0,17111.0,168507.0,164474.0,54.0,8899.0,2990.0,49386.0,47838.0,8.0,1279.0,422.0,8191.0,7999.0,98.0,15266.0,8359.0,77353.0,75416.0,20.0,3154.0,2526.0,19663.0,19477.0,63.0,10251.0,5074.0,66517.0,64922.0
2012,32780,0,0,688,77859.0,442118.0,434598.0,50394.0,3917.0,2486.0,262.0,30543.0,16511.0,178664.0,175619.0,72.0,11156.0,3004.0,55935.0,55644.0,9.0,1236.0,760.0,7531.0,7531.0,115.0,11943.0,6426.0,65285.0,63666.0,36.0,5464.0,2950.0,33316.0,33052.0,101.0,12653.0,7270.0,75616.0,74560.0
2012,21660,0,0,1545,141611.0,788209.0,773994.0,83738.0,4750.0,5425.0,579.0,56967.0,31491.0,323148.0,316892.0,180.0,20058.0,6310.0,99990.0,99023.0,18.0,1728.0,901.0,9764.0,9536.0,272.0,25671.0,13392.0,135184.0,132926.0,65.0,6959.0,3437.0,45585.0,44199.0,213.0,21439.0,12560.0,123286.0,121954.0
2012,27780,0,0,887,55849.0,362042.0,350159.0,42688.0,2736.0,4820.0,357.0,23447.0,17349.0,161340.0,154800.0,87.0,6344.0,3443.0,39961.0,38685.0,10.0,572.0,520.0,3875.0,3875.0,145.0,9661.0,6509.0,58682.0,57923.0,32.0,1930.0,1256.0,14705.0,14248.0,136.0,8694.0,7055.0,64895.0,60397.0
2012,30140,0,0,450,50765.0,307981.0,301908.0,36532.0,1886.0,2636.0,187.0,21569.0,14612.0,134341.0,131640.0,59.0,6924.0,2849.0,39981.0,39477.0,10.0,1064.0,660.0,6831.0,6831.0,68.0,8314.0,4035.0,43651.0,43389.0,21.0,2612.0,1916.0,18658.0,17929.0,83.0,8690.0,7116.0,58287.0,57582.0
2012,38300,1,1,6109,628715.0,3823968.0,3742414.0,421808.0,34994.0,37649.0,2626.0,287235.0,195900.0,1816022.0,1770611.0,752.0,97833.0,39982.0,542082.0,534175.0,107.0,13042.0,11136.0,91428.0,88834.0,1189.0,130307.0,77859.0,718937.0,709898.0,282.0,30192.0,21958.0,227080.0,216906.0,903.0,99426.0,75269.0,688120.0,665229.0
2012,25420,0,0,2037,213015.0,1357644.0,1307834.0,148411.0,12653.0,20116.0,889.0,96448.0,67070.0,649998.0,615822.0,236.0,31284.0,13292.0,171683.0,170350.0,37.0,4699.0,4074.0,33655.0,32852.0,384.0,40292.0,25593.0,232629.0,228479.0,109.0,11114.0,7177.0,91259.0,78607.0,324.0,37489.0,27638.0,265969.0,252161.0
2012,49620,0,0,1430,164600.0,1074739.0,1043472.0,124105.0,12223.0,13859.0,651.0,81571.0,61775.0,557695.0,539713.0,179.0,21309.0,11756.0,134180.0,131620.0,23.0,3170.0,2746.0,22483.0,21823.0,255.0,31144.0,21494.0,188132.0,185327.0,82.0,10798.0,8353.0,84727.0,80031.0,245.0,30995.0,25449.0,223015.0,213535.0
2012,39740,0,0,1370,146176.0,946692.0,922594.0,104082.0,12931.0,9980.0,620.0,74135.0,52937.0,498794.0,485764.0,163.0,17873.0,8393.0,100047.0,99510.0,31.0,3568.0,3216.0,23737.0,23521.0,236.0,27376.0,18581.0,163910.0,160873.0,75.0,8978.0,5882.0,63844.0,63043.0,246.0,29815.0,22162.0,213956.0,206874.0
2012,38300,1,0,3335,302330.0,1899401.0,1844759.0,225995.0,16045.0,19800.0,1365.0,131754.0,96207.0,885526.0,846196.0,322.0,35621.0,20249.0,225361.0,219127.0,49.0,4622.0,3052.0,35288.0,32918.0,558.0,54919.0,36730.0,324616.0,318410.0,150.0,15018.0,10795.0,115937.0,107947.0,508.0,46552.0,36158.0,335929.0,315631.0
2012,20700,0,0,325,56192.0,355779.0,347008.0,43636.0,3556.0,4871.0,145.0,29163.0,21666.0,182961.0,178786.0,31.0,4573.0,2156.0,28832.0,28053.0,5.0,412.0,328.0,2589.0,2589.0,66.0,12070.0,8405.0,66898.0,65581.0,18.0,4485.0,2415.0,30715.0,29960.0,44.0,9012.0,8291.0,63402.0,61685.0
2012,29540,0,0,1419,188141.0,1236861.0,1186512.0,131483.0,13241.0,17163.0,644.0,87158.0,60019.0,602290.0,578401.0,191.0,27671.0,13949.0,165741.0,162978.0,20.0,2603.0,1689.0,17912.0,17633.0,235.0,31075.0,18734.0,182475.0,179919.0,117.0,15757.0,10352.0,120131.0,114617.0,207.0,29590.0,21599.0,217017.0,205454.0
2012,44300,0,0,523,56065.0,356487.0,342884.0,34748.0,4260.0,5038.0,212.0,22634.0,15617.0,161492.0,153320.0,73.0,10053.0,3737.0,57981.0,57473.0,14.0,1752.0,1267.0,11780.0,11780.0,83.0,8681.0,5451.0,54738.0,54180.0,22.0,2023.0,1478.0,14455.0,14160.0,87.0,9556.0,7113.0,75581.0,69500.0
2012,42540,0,0,2110,193193.0,1197597.0,1164831.0,124193.0,9649.0,14823.0,901.0,89002.0,55035.0,566875.0,548000.0,229.0,25394.0,9676.0,143671.0,141125.0,28.0,3234.0,2352.0,19809.0,19116.0,380.0,39964.0,20399.0,227034.0,221325.0,90.0,9177.0,6565.0,69087.0,65986.0,316.0,29695.0,20419.0,199492.0,192303.0
2012,21500,0,0,1021,106902.0,656038.0,640477.0,70532.0,5179.0,6561.0,435.0,47347.0,30908.0,300761.0,293250.0,114.0,15510.0,5323.0,86987.0,85658.0,10.0,1037.0,808.0,8450.0,8073.0,176.0,18668.0,11188.0,109567.0,108376.0,48.0,5685.0,4496.0,39893.0,38542.0,161.0,17758.0,11932.0,115100.0,110957.0
2012,39300,1,1,1657,161479.0,914503.0,889373.0,89935.0,7023.0,10161.0,725.0,78703.0,44423.0,459008.0,447756.0,207.0,22826.0,4895.0,111242.0,109842.0,37.0,3736.0,2586.0,21769.0,21564.0,307.0,31929.0,15043.0,162316.0,159630.0,81.0,9410.0,4600.0,63407.0,61359.0,264.0,29343.0,20003.0,184950.0,179226.0
2012,17900,0,0,3099,289481.0,1782408.0,1741697.0,196893.0,15479.0,19232.0,1259.0,124380.0,85461.0,785163.0,767665.0,412.0,46442.0,20453.0,250228.0,248099.0,70.0,6381.0,5430.0,43736.0,42113.0,564.0,55037.0,35936.0,319681.0,313923.0,159.0,18108.0,11887.0,126542.0,123794.0,496.0,49831.0,35213.0,324967.0,316704.0
2012,22500,0,0,845,76085.0,451468.0,443201.0,50530.0,4406.0,3467.0,293.0,28773.0,18285.0,175214.0,171488.0,67.0,7418.0,3467.0,40689.0,40073.0,6.0,933.0,313.0,4652.0,4652.0,109.0,10912.0,7288.0,63757.0,62107.0,42.0,4487.0,1872.0,26499.0,26217.0,145.0,13695.0,8702.0,84872.0,83504.0
2012,25940,0,0,680,70447.0,414456.0,405502.0,50730.0,3248.0,3982.0,204.0,21671.0,13946.0,126906.0,124359.0,61.0,7545.0,1804.0,37699.0,37613.0,9.0,1115.0,623.0,6437.0,6437.0,92.0,10251.0,6322.0,54271.0,53865.0,27.0,2932.0,1933.0,18855.0,17720.0,81.0,8846.0,5891.0,54059.0,53533.0
2012,16700,0,0,2592,256974.0,1534856.0,1507698.0,161832.0,11432.0,12952.0,1030.0,116380.0,69377.0,707263.0,694739.0,377.0,43338.0,16950.0,227183.0,225793.0,58.0,6355.0,3146.0,37786.0,37344.0,465.0,50504.0,28398.0,272635.0,270122.0,102.0,14012.0,7382.0,94982.0,91649.0,403.0,46292.0,30407.0,297621.0,292318.0
2012,43900,0,0,1138,105875.0,618612.0,608750.0,70516.0,5756.0,4791.0,442.0,44583.0,30138.0,277199.0,271353.0,119.0,12019.0,5181.0,73091.0,71084.0,15.0,1271.0,1055.0,9448.0,9162.0,175.0,16848.0,11081.0,95165.0,93865.0,61.0,7194.0,4225.0,48852.0,47657.0,182.0,18008.0,12260.0,114984.0,112224.0
2012,24860,0,0,3478,340534.0,2058550.0,2006789.0,230691.0,16741.0,23531.0,1318.0,140609.0,93837.0,895842.0,865689.0,370.0,42473.0,18790.0,232454.0,229313.0,60.0,6654.0,4445.0,42226.0,41519.0,546.0,57302.0,33971.0,326071.0,320044.0,152.0,16420.0,11210.0,118699.0,113890.0,590.0,64891.0,45794.0,425605.0,408096.0
2012,34980,1,0,6057,591676.0,3651564.0,3527203.0,384562.0,34199.0,52460.0,2789.0,288834.0,183291.0,1840001.0,1769042.0,801.0,90143.0,35120.0,485892.0,478748.0,117.0,12252.0,9259.0,84221.0,80886.0,1204.0,129036.0,67613.0,709587.0,696077.0,344.0,36411.0,24480.0,268927.0,249957.0,1035.0,103934.0,75564.0,721622.0,687796.0
2012,28940,0,0,3811,365474.0,2213585.0,2154449.0,250394.0,20679.0,24233.0,1429.0,148211.0,98883.0,941757.0,911879.0,403.0,46410.0,21078.0,243821.0,242133.0,63.0,7012.0,5487.0,45749.0,44798.0,647.0,68098.0,41653.0,381931.0,375755.0,150.0,15785.0,10553.0,112267.0,107192.0,561.0,57749.0,41412.0,389955.0,373040.0
2012,34980,1,1,814,95856.0,572943.0,564592.0,64410.0,4914.0,4440.0,396.0,51331.0,36539.0,318752.0,313418.0,125.0,18042.0,10094.0,102013.0,100663.0,10.0,1382.0,757.0,8066.0,8066.0,155.0,19722.0,14795.0,115290.0,114453.0,58.0,9276.0,5634.0,59936.0,58155.0,145.0,17776.0,12806.0,115201.0,112674.0
2012,27180,0,0,477,41789.0,257327.0,252161.0,27423.0,2931.0,2260.0,191.0,18720.0,11226.0,118669.0,115684.0,48.0,5231.0,2787.0,28954.0,28719.0,7.0,680.0,444.0,4016.0,4016.0,83.0,9067.0,4824.0,51093.0,50971.0,18.0,1526.0,1270.0,12729.0,11789.0,71.0,6216.0,4353.0,41939.0,40576.0
2012,26420,1,1,16914,1955439.0,11322445.0,11017284.0,1173768.0,105656.0,127407.0,8134.0,1054737.0,616112.0,6243900.0,6063161.0,2505.0,349686.0,111954.0,1690271.0,1676881.0,332.0,45989.0,30638.0,290614.0,280561.0,3110.0,401930.0,193404.0,2057170.0,2016918.0,1336.0,173283.0,110023.0,1113925.0,1076142.0,3029.0,401547.0,256000.0,2540454.0,2453565.0
2012,11100,0,0,1085,89609.0,497892.0,492548.0,56737.0,2844.0,3083.0,430.0,40021.0,24481.0,225564.0,222859.0,157.0,15400.0,6469.0,81974.0,81717.0,13.0,1370.0,736.0,8260.0,8260.0,183.0,17647.0,9686.0,90178.0,89803.0,70.0,6167.0,3605.0,36640.0,36226.0,151.0,14218.0,9434.0,83483.0,82654.0
2012,12420,1,1,5537,563282.0,3113938.0,3038799.0,312143.0,28243.0,33345.0,2789.0,306576.0,174100.0,1745880.0,1697422.0,1039.0,127156.0,38556.0,575838.0,568602.0,164.0,16008.0,11670.0,98428.0,94972.0,1351.0,149280.0,73138.0,734983.0,722775.0,292.0,35868.0,19814.0,229650.0,221131.0,1000.0,106718.0,73285.0,690856.0,665242.0
2012,19100,1,1,22187,2240441.0,13102369.0,12721980.0,1326708.0,125356.0,152598.0,11261.0,1233924.0,728193.0,7443670.0,7181577.0,3361.0,418503.0,134941.0,2020595.0,1999074.0,544.0,58206.0,36886.0,360681.0,350777.0,4391.0,476938.0,233034.0,2491663.0,2432903.0,1737.0,204991.0,126625.0,1378887.0,1313810.0,4251.0,463283.0,302644.0,2985971.0,2873080.0
2012,41700,1,1,6748,682404.0,3870688.0,3805378.0,411267.0,28065.0,29845.0,3126.0,346946.0,207052.0,2035389.0,1995665.0,910.0,121605.0,42200.0,609491.0,603387.0,108.0,11674.0,8058.0,70887.0,70787.0,1138.0,126583.0,65447.0,646520.0,641048.0,524.0,56273.0,31722.0,361548.0,351309.0,1163.0,133654.0,87126.0,834587.0,813224.0
2012,18580,0,0,1773,163567.0,879155.0,870993.0,99877.0,3662.0,4705.0,720.0,71428.0,40476.0,396460.0,392330.0,207.0,24136.0,7652.0,113994.0,113972.0,21.0,1883.0,1072.0,10544.0,10420.0,274.0,27768.0,13708.0,141435.0,140311.0,128.0,13983.0,8561.0,80513.0,79810.0,263.0,24684.0,15219.0,142023.0,140560.0
2012,31180,0,0,1070,104046.0,554125.0,549407.0,59501.0,2615.0,2605.0,402.0,40568.0,25282.0,224668.0,222057.0,145.0,18915.0,7246.0,87586.0,87586.0,14.0,2220.0,1578.0,11207.0,11207.0,162.0,15227.0,7342.0,76858.0,76461.0,61.0,6297.0,3779.0,40951.0,39667.0,149.0,16717.0,11961.0,95167.0,94291.0
2012,32580,0,0,1767,219625.0,1118256.0,1104754.0,148322.0,3921.0,4520.0,815.0,111267.0,74864.0,597151.0,589836.0,263.0,36580.0,15634.0,170417.0,169873.0,28.0,4408.0,2945.0,22765.0,22765.0,198.0,25853.0,16051.0,128751.0,127233.0,264.0,36575.0,24324.0,192387.0,190855.0,300.0,42292.0,29146.0,225684.0,221450.0
2012,29700,0,0,809,67913.0,353996.0,348308.0,43215.0,1318.0,1570.0,395.0,35406.0,23107.0,194922.0,190661.0,121.0,11620.0,5157.0,54398.0,54371.0,22.0,2119.0,1077.0,10652.0,10652.0,84.0,7081.0,4571.0,35751.0,34673.0,136.0,12131.0,7392.0,66709.0,65766.0,137.0,13100.0,8906.0,72408.0,70296.0
2012,12420,1,0,1114,108375.0,626107.0,615004.0,76663.0,3412.0,6433.0,403.0,43917.0,32436.0,271001.0,264269.0,97.0,12342.0,5914.0,65296.0,64085.0,20.0,2082.0,1744.0,13485.0,13024.0,166.0,17968.0,12120.0,104481.0,102733.0,66.0,7025.0,5433.0,44175.0,43176.0,190.0,21316.0,15965.0,132023.0,128110.0
2012,19100,1,0,447,38688.0,274360.0,259311.0,27678.0,5032.0,5722.0,310.0,27593.0,19438.0,203300.0,191277.0,62.0,6235.0,4167.0,40319.0,39638.0,19.0,1728.0,1253.0,12144.0,11828.0,96.0,9490.0,5593.0,58271.0,56585.0,51.0,4130.0,2881.0,35197.0,31982.0,150.0,12894.0,10153.0,101973.0,95092.0
2012,21340,0,0,2533,256795.0,1428148.0,1409108.0,156499.0,7950.0,8733.0,1159.0,131500.0,77770.0,750055.0,739253.0,355.0,44341.0,15365.0,229125.0,228182.0,25.0,3177.0,1301.0,17920.0,17920.0,332.0,37254.0,19680.0,188567.0,185497.0,245.0,29261.0,15645.0,182968.0,178592.0,469.0,52597.0,33116.0,304794.0,300806.0
2012,15180,0,0,1257,118461.0,611178.0,607362.0,74968.0,2771.0,2057.0,549.0,57117.0,34155.0,310119.0,307652.0,147.0,14979.0,5309.0,70485.0,70195.0,23.0,2947.0,1980.0,15829.0,15731.0,120.0,12348.0,7036.0,60911.0,60475.0,165.0,18464.0,10705.0,101642.0,101208.0,206.0,22301.0,13533.0,121121.0,119720.0
2012,46340,0,0,736,77048.0,436265.0,429804.0,49578.0,2321.0,2594.0,266.0,29305.0,18528.0,172689.0,168296.0,82.0,10379.0,3602.0,49927.0,49576.0,10.0,1164.0,764.0,7044.0,7044.0,95.0,11242.0,6586.0,61919.0,61158.0,55.0,6656.0,4802.0,42982.0,41840.0,109.0,12590.0,7372.0,74902.0,72596.0
2012,26420,1,0,574,80401.0,598157.0,564569.0,71069.0,11502.0,12387.0,327.0,50547.0,45281.0,393772.0,367501.0,87.0,16146.0,13229.0,107700.0,106019.0,34.0,5577.0,4942.0,40469.0,39853.0,91.0,13033.0,11205.0,91294.0,90168.0,65.0,8958.0,7329.0,78287.0,66897.0,162.0,27508.0,25717.0,211279.0,198479.0
2012,41700,1,0,417,45872.0,256141.0,253516.0,35243.0,2118.0,1931.0,112.0,13491.0,10140.0,80554.0,79615.0,26.0,2891.0,1503.0,13141.0,13141.0,7.0,1076.0,975.0,7422.0,6852.0,41.0,3249.0,2048.0,18077.0,17945.0,25.0,3091.0,2299.0,18690.0,18188.0,69.0,9666.0,7660.0,57413.0,56765.0
2012,36220,0,0,450,48474.0,260456.0,258182.0,33254.0,1567.0,1291.0,166.0,18866.0,12818.0,104366.0,103287.0,64.0,8399.0,3786.0,44279.0,44106.0,4.0,461.0,161.0,2509.0,2509.0,76.0,8570.0,4789.0,46458.0,45477.0,30.0,2600.0,2196.0,14121.0,14121.0,66.0,7966.0,6377.0,43664.0,43566.0
