draw,existing_family_rooms,under18_candidate,candidate_minus_existing
464,0.4501822177025039,0.443423540910187,-0.006758676792316898
465,0.4128400960048184,0.3972235631166052,-0.015616532888213186
466,0.37951294348738074,0.35921403751110326,-0.02029890597627748
467,0.41174368494367997,0.39604473039123267,-0.015698954552447297
468,0.42768151898638784,0.40670574057836895,-0.020975778408018897
469,0.37806530248830583,0.35585061000278895,-0.022214692485516885
470,0.27329732999341694,0.26234500588657994,-0.010952324106836997
471,0.2676643212020613,0.2535864694193739,-0.01407785178268739
472,0.42382576530692617,0.3976990112836418,-0.02612675402328435
473,0.3480772054858763,0.32791969717680924,-0.02015750830906704
474,0.27681555839443295,0.2717946584160469,-0.005020899978386062
475,0.4031807535260006,0.3919978846369343,-0.011182868889066278
476,0.2520112285261149,0.24649050089731972,-0.005520727628795186
477,0.3103203411028206,0.2890862358701698,-0.02123410523265079
478,0.38618463134239,0.36796324218659304,-0.018221389155796963
479,0.4125581892019632,0.40886399444537336,-0.0036941947565898303
480,0.38117603536747513,0.36456260031675125,-0.01661343505072388
481,0.445324104996895,0.40876969421522524,-0.036554410781669766
482,0.41593492538850185,0.4010696791509254,-0.014865246237576457
483,0.44966004882355737,0.439615070943586,-0.010044977879971384
484,0.41537924883750765,0.3985191144455724,-0.016860134391935233
485,0.3596134022308419,0.3567938630164198,-0.0028195392144221287
486,0.33354856987748516,0.31697223295684473,-0.016576336920640422
487,0.259094302170336,0.25470379285247,-0.004390509317865998
488,0.3880401130646334,0.37228255935315335,-0.01575755371148002
489,0.32096555758720147,0.3133164626938578,-0.007649094893343644
490,0.36819324985020163,0.35644426036101695,-0.01174898948918468
491,0.2889610091387702,0.2794713646579918,-0.00948964448077838
492,0.3606255056594918,0.3418356801871809,-0.018789825472310895
493,0.35383548347750526,0.32382655029811236,-0.030008933179392905
494,0.42213926250958167,0.4067110412636783,-0.015428221245903373
495,0.3546322962868782,0.3323968205329928,-0.022235475753885403
496,0.3075073033803424,0.29388858065858425,-0.013618722721758125
497,0.294525048839696,0.2806042826443722,-0.013920766195323786
498,0.36729307896459673,0.34217746801549165,-0.025115610949105083
499,0.3984056075364757,0.379950289357299,-0.018455318179176672
500,0.3445352616334434,0.3335142306769576,-0.011021030956485767
501,0.3207460947259886,0.315921671729555,-0.004824422996433597
502,0.4019817690907317,0.3810867879179618,-0.02089498117276989
503,0.38859548269785726,0.3823033071035997,-0.006292175594257543
504,0.438149674126727,0.4150114636789377,-0.023138210447789298
505,0.37119161249911237,0.35195805613443554,-0.01923355636467683
506,0.4100867343340733,0.3963549056278204,-0.013731828706252891
507,0.3698023285797385,0.3606909991013536,-0.009111329478384889
508,0.40643900474247197,0.3928421660094932,-0.013596838732978789
509,0.31861842610401947,0.2982543183992652,-0.020364107704754275
510,0.3413450290478801,0.3309841389352073,-0.010360890112672827
511,0.27463519683322524,0.2673250040427275,-0.007310192790497716
512,0.3803531337298125,0.3630049337806689,-0.017348199949143606
513,0.26378352308287134,0.24455832742192296,-0.01922519566094838
514,0.4129319943280114,0.4033942474918435,-0.009537746836167926
515,0.45813795444962757,0.4400455067368396,-0.01809244771278795
516,0.36665622989903124,0.34082195966206097,-0.02583427023697027
517,0.3608839585879009,0.3401294562077979,-0.020754502380103013
518,0.3509816775278596,0.341940059730347,-0.009041617797512558
519,0.38451046091754115,0.36378889203260023,-0.020721568884940922
520,0.3084148172575789,0.29722202453859303,-0.011192792718985878
521,0.31061353990720963,0.30381637010983287,-0.0067971697973767675
522,0.44014882631964714,0.41958650077768045,-0.020562325541966686
523,0.42281924987670116,0.40667332525770306,-0.01614592461899811
524,0.3693164287621409,0.34578464231726436,-0.023531786444876523
525,0.18520386140919953,0.18612397544095405,0.0009201140317545153
526,0.3917238106743328,0.384822609466668,-0.006901201207664798
527,0.3421595104605979,0.32712033062646917,-0.015039179834128724
528,0.31454127927081643,0.30437326578168555,-0.010168013489130878
529,0.35809396755637746,0.34680077245765695,-0.01129319509872051
530,0.30951700369515933,0.28920065941515194,-0.020316344280007392
531,0.28380565182172734,0.2771551461074102,-0.006650505714317134
532,0.42343504934985265,0.41202164906470795,-0.011413400285144704
533,0.3244461258105007,0.31703989007339484,-0.00740623573710586
534,0.2836227983725337,0.2688740303364181,-0.014748768036115578
535,0.3575975193469816,0.33760418640182976,-0.01999333294515182
536,0.3763024410172857,0.36653871704948937,-0.009763723967796345
537,0.3168625034708876,0.3000637659104468,-0.016798737560440813
538,0.38749901447482404,0.3779920950671176,-0.009506919407706427
539,0.4111853557754497,0.396635635440056,-0.014549720335393701
540,0.40068665674940807,0.39642418994544926,-0.004262466803958809
541,0.32289216270489973,0.3145501515186222,-0.008342011186277531
542,0.33142642916561016,0.32482727329204675,-0.0065991558735634115
543,0.32118176834727663,0.3000397724226014,-0.02114199592467525
544,0.4301945293071068,0.41345161317691925,-0.016742916130187524
545,0.40067201128362573,0.37278178571142995,-0.02789022557219578
546,0.3550851204776375,0.3589000900411401,0.0038149695635025793
547,0.3317685095527221,0.32433042738805984,-0.007438082164662241
548,0.30779659814930316,0.3036550317135722,-0.004141566435730937
549,0.41694800326827597,0.39911930752591296,-0.01782869574236301
550,0.30255571697288186,0.2936423558704515,-0.00891336110243035
551,0.4238904738633096,0.4151206347207399,-0.00876983914256968
552,0.24264992095663285,0.2394463226570167,-0.0032035982996161394
553,0.28246683390055694,0.26731419945125,-0.015152634449306923
554,0.3972525525508024,0.38489901582013974,-0.01235353673066264
555,0.26237124077916896,0.24602499462276928,-0.01634624615639968
556,0.3174996657254763,0.3171948065375103,-0.0003048591879659668
557,0.36959086327965096,0.35276464758970594,-0.016826215689945023
558,0.3415676614184475,0.3263036266854904,-0.015264034732957121
559,0.3714380717783925,0.36319228099956646,-0.008245790778826034
560,0.30059161654230504,0.27894557670058884,-0.021646039841716203
561,0.3757155575526312,0.37215252206250504,-0.003563035490126154
562,0.3349068172712535,0.32530281867424815,-0.009603998597005337
563,0.3796346029571964,0.35978185568198384,-0.01985274727521258
564,0.26911172259089255,0.24297543363092888,-0.02613628895996367
565,0.33152954001966073,0.32377723434203,-0.007752305677630744
566,0.3602544018410594,0.3533753506350159,-0.006879051206043485
567,0.3584950682568735,0.3415872483970981,-0.016907819859775408
568,0.274594454097695,0.2685439556945983,-0.006050498403096682
569,0.4282741637358711,0.4194685084905361,-0.008805655245335053
570,0.35423027958876663,0.34364575691516475,-0.010584522673601882
571,0.49600384463633773,0.49122298321000546,-0.004780861426332272
572,0.2480770797096783,0.23257132608337194,-0.015505753626306351
573,0.31227455845193397,0.308252173418305,-0.00402238503362895
574,0.35978054908723145,0.35257895944378426,-0.007201589643447193
575,0.42128152683678444,0.4120094282938114,-0.009272098542973062
576,0.3867920758893524,0.35953403956803154,-0.027258036321320844
577,0.39066674951549274,0.38831305043851483,-0.002353699076977911
578,0.3023436083885409,0.2929253916462571,-0.009418216742283825
579,0.3222497822585506,0.3198623321257763,-0.0023874501327743047
580,0.3998564939892697,0.3924391677502044,-0.007417326239065325
581,0.40287173519563524,0.38593113890176944,-0.016940596293865795
582,0.3377883090268208,0.34298271772152233,0.005194408694701558
583,0.3001370070478693,0.2841606361014293,-0.01597637094644
584,0.3894850630315716,0.3708789286993186,-0.018606134332253
585,0.3734655682494319,0.35864166953448784,-0.01482389871494405
586,0.4107278357896682,0.37984341190045523,-0.030884423889212975
587,0.44918073618245113,0.44879864122809554,-0.00038209495435559404
588,0.3130375099187681,0.3064854607495837,-0.006552049169184393
589,0.23564196685159544,0.2162916535061834,-0.01935031334541204
590,0.3690419335592159,0.372570851833264,0.0035289182740481095
591,0.37408668835815906,0.3588273790423724,-0.015259309315786673
592,0.26987994822649686,0.2606571342411259,-0.009222813985370948
593,0.24590493754489007,0.2396653692661177,-0.006239568278772367
594,0.31423111616102606,0.3007286459220424,-0.013502470238983655
595,0.3499978829358792,0.3395940019988659,-0.010403880937013277
596,0.4547831444968198,0.43228284815231,-0.022500296344509785
597,0.286497742569348,0.28122824268483804,-0.005269499884509976
598,0.423630660257758,0.41325554921655705,-0.010375111041200924
599,0.39706697537430635,0.3885825280677411,-0.00848444730656528
600,0.2891022221464672,0.2737616870397188,-0.015340535106748376
601,0.37851169537379814,0.36215829506347674,-0.016353400310321398
602,0.4197370308187276,0.4083847476662106,-0.011352283152517018
603,0.23544847673863334,0.22609568362238264,-0.009352793116250702
604,0.425634001738894,0.4176572127565201,-0.007976788982373861
605,0.34731426727497006,0.3392331743571422,-0.008081092917827881
606,0.39827350479879176,0.3865871853296987,-0.011686319469093043
607,0.3571917097884665,0.34597746950199504,-0.011214240286471444
608,0.2680662958530764,0.26464624660153113,-0.003420049251545265
609,0.3183773877363887,0.3095130335091234,-0.008864354227265281
610,0.4921673004267877,0.48943901143708857,-0.0027282889896991236
611,0.2683859373940791,0.2386606483256788,-0.02972528906840033
612,0.2943660602265865,0.28514518893925,-0.009220871287336507
613,0.3639821470090361,0.36368998519578,-0.0002921618132560866
614,0.28269532184813695,0.2734416917659539,-0.00925363008218305
615,0.3225421627612324,0.31356184791704234,-0.00898031484419004
616,0.25894816354426897,0.25192143288756874,-0.007026730656700231
617,0.34417479735662315,0.32666746001190816,-0.01750733734471499
618,0.2240664416144167,0.21014835286564892,-0.013918088748767765
619,0.37261297927379733,0.3577847366885738,-0.014828242585223528
620,0.31421718120553876,0.28853251866679663,-0.02568466253874213
621,0.2997168963652648,0.28403962983419095,-0.01567726653107382
622,0.3469688316446309,0.339829055406466,-0.007139776238164863
623,0.34401717097867657,0.33111879964071367,-0.0128983713379629
624,0.2495419437122841,0.24116366836584202,-0.008378275346442088
625,0.4365422904796752,0.4281812646355112,-0.008361025844163983
626,0.41952602141667494,0.4117987341236855,-0.007727287292989438
627,0.314450622140515,0.305347415476084,-0.009103206664430985
628,0.45881826272054926,0.4503867994151811,-0.008431463305368148
629,0.4017812382814414,0.38179640442197016,-0.01998483385947125
630,0.3910941510877448,0.37544225697797895,-0.015651894109765863
631,0.4925279418128774,0.49666889130139324,0.004140949488515844
632,0.41761343716925214,0.3959984754932373,-0.021614961676014843
633,0.36280802241295884,0.36063725656660583,-0.0021707658463530066
634,0.42168384987949725,0.406598938152527,-0.01508491172697024
635,0.3268523646291914,0.31025565619686457,-0.016596708432326857
636,0.3511232286910948,0.35662725779484816,0.005504029103753361
637,0.34161729747724134,0.3144928390683184,-0.02712445840892297
638,0.3429023683268708,0.3414050168712288,-0.0014973514556420042
639,0.2840388107263534,0.26869943433732857,-0.015339376389024828
640,0.31877237207740183,0.30922308130453047,-0.009549290772871366
641,0.3841270077796306,0.3785705183922401,-0.005556489387390506
642,0.37325875449279433,0.35624367515689936,-0.017015079335894967
643,0.3851897005245073,0.3777549961986191,-0.0074347043258882195
644,0.28366810003930887,0.28266126841610895,-0.001006831623199922
645,0.3291151619548591,0.3174319453578649,-0.011683216596994228
646,0.3076531292985063,0.304759414796286,-0.0028937145022203126
647,0.4463294319560749,0.42294975925030975,-0.02337967270576513
648,0.42103514153583443,0.39950838659503685,-0.021526754940797588
649,0.40744234126287715,0.3885863310176969,-0.018856010245180244
650,0.2761282417638018,0.2758337465744294,-0.00029449518937241237
651,0.3385686999142834,0.3311167085210718,-0.007451991393211621
652,0.3968962766324333,0.37777842940408846,-0.019117847228344864
653,0.18704282162036723,0.185315241704604,-0.0017275799157632221
654,0.4546672014191113,0.44389967930270213,-0.01076752211640919
655,0.3948154984958938,0.388247122601463,-0.006568375894430822
656,0.3736461178158379,0.3619261545986445,-0.011719963217193374
657,0.4112645198821294,0.3812276587416523,-0.0300368611404771
658,0.2800887192783561,0.2710317037822625,-0.009057015496093612
659,0.35272766036800096,0.3440634059155876,-0.008664254452413367
660,0.29926487628783427,0.279289169142678,-0.019975707145156285
661,0.297752800054786,0.2969804121949986,-0.0007723878597873934
662,0.23960782225629096,0.21820243461356004,-0.021405387642730922
663,0.3013708624912681,0.2827205613900645,-0.01865030110120358
664,0.40089899718891786,0.3871809047280266,-0.013718092460891285
665,0.3491328805909282,0.3322884485061044,-0.01684443208482378
666,0.3983470849508368,0.386393190545669,-0.011953894405167809
667,0.3412745976601004,0.326641273532033,-0.014633324128067393
668,0.3023963031632313,0.2949045394017542,-0.007491763761477088
669,0.33891785668847785,0.32685030974558416,-0.012067546942893692
670,0.28008717661073845,0.25427054623044487,-0.02581663038029358
671,0.3784158688741952,0.34951894564244235,-0.028896923231752858
672,0.393082282967411,0.35547294712780353,-0.03760933583960746
673,0.37898042613658856,0.3421711931043001,-0.036809233032288446
674,0.34899379490888904,0.34360201095066856,-0.005391783958220486
675,0.3457139638281568,0.3409795146361825,-0.004734449191974299
676,0.32344530843802044,0.32330442940703374,-0.00014087903098669585
677,0.3065888563302055,0.2907162172396447,-0.015872639090560803
678,0.2423492785226653,0.23218240049982253,-0.010166878022842774
679,0.44154063983436576,0.4304689912765607,-0.01107164855780507
680,0.3610913233039996,0.35463677004471883,-0.006454553259280793
681,0.4114740617228385,0.3863749112814707,-0.02509915044136779
682,0.3783824434196097,0.3578502801046062,-0.020532163315003515
683,0.24873201723730265,0.23409752480195856,-0.014634492435344093
684,0.34391162646334106,0.33632042301549525,-0.007591203447845807
685,0.26242924851233074,0.24312117897334584,-0.019308069538984896
686,0.41030832190705624,0.39541935389059724,-0.014888968016459003
687,0.3078440304826806,0.29378829223269776,-0.014055738249982852
688,0.2902214486040986,0.28753827392412745,-0.0026831746799711453
689,0.24213415316679043,0.23244114764368717,-0.00969300552310326
690,0.3859709231831987,0.37830725672995325,-0.007663666453245455
691,0.34997317648865245,0.3453315172192726,-0.004641659269379872
692,0.27480499873685016,0.2665516362251701,-0.008253362511680074
693,0.37841928836961003,0.36756935827191484,-0.010849930097695193
694,0.22236469910379064,0.21167193132829887,-0.010692767775491774
695,0.259963979388913,0.2555435712341323,-0.004420408154780731
696,0.2318407735743646,0.22005978318557418,-0.011780990388790435
697,0.2878040324112323,0.2733757001008641,-0.01442833231036822
698,0.2618849242526071,0.2573922850243999,-0.004492639228207196
699,0.3340738473314264,0.3231676508296548,-0.010906196501771603
700,0.4722937668764269,0.4583708258374868,-0.013922941038940095
701,0.38203248994640493,0.3561579302926985,-0.02587455965370644
702,0.3615420559871074,0.35679894020424996,-0.0047431157828574655
703,0.439591447755455,0.42028184093998977,-0.01930960681546523
704,0.4231389317553429,0.40330161143439547,-0.019837320320947427
705,0.3134799571514426,0.2997416287776593,-0.013738328373783304
706,0.3928999391388803,0.37249081282794627,-0.020409126310934056
707,0.400824668266929,0.39429420067601484,-0.006530467590914135
708,0.37050242210164086,0.3609007329849945,-0.009601689116646384
709,0.4719109333741667,0.45302220519296643,-0.018888728181200243
710,0.30961295940964995,0.2921492836812867,-0.01746367572836327
711,0.34783654782632656,0.32968733130729255,-0.018149216519034006
712,0.3419070268210751,0.33249815943540906,-0.009408867385666042
713,0.3384135596911877,0.3368031327952634,-0.0016104268959242773
714,0.25884186969132905,0.25018522762478046,-0.008656642066548592
715,0.2601427655261519,0.25389927085343444,-0.006243494672717453
716,0.32996320027037207,0.32170502961237624,-0.008258170657995834
717,0.39522407939688353,0.3833014884718944,-0.011922590924989152
718,0.36654278068477986,0.3542051713393706,-0.012337609345409284
719,0.3711924383570526,0.36004444339135855,-0.011147994965694075
720,0.36168387252656586,0.34910339049982664,-0.012580482026739226
721,0.27780187500633957,0.260578180085135,-0.01722369492120457
722,0.3326009218427384,0.32423005308930186,-0.008370868753436511
723,0.3019319286292612,0.29582468339860757,-0.006107245230653646
724,0.3598644384681471,0.3482464365709319,-0.01161800189721518
725,0.26374345070766125,0.26139023436770703,-0.0023532163399542227
726,0.3919638511783621,0.35854698272692964,-0.033416868451432435
727,0.277971390228438,0.25850041529806855,-0.019470974930369422
728,0.355237875563299,0.3317606115664189,-0.023477263996880104
729,0.24083648226038346,0.23932717706756979,-0.0015093051928136703
730,0.3123357268493594,0.3032138650343983,-0.009121861814961107
731,0.2711083826883147,0.26433062316669886,-0.006777759521615856
732,0.4353825904701605,0.4241007865224793,-0.01128180394768119
733,0.38280073412584326,0.3658565919277246,-0.016944142198118683
734,0.4146550570680443,0.38431589068904515,-0.03033916637899914
735,0.3492933056131111,0.3426006279573972,-0.006692677655713908
736,0.4506714035925272,0.439449987377734,-0.011221416214793223
737,0.4659666534092457,0.445556895858628,-0.02040975755061769
738,0.4407420139117866,0.42870750106518773,-0.012034512846598844
739,0.33543380557426783,0.3241605420566591,-0.011273263517608711
740,0.39379217715965,0.3826783965489149,-0.011113780610735091
741,0.3760524350865113,0.36389743679249253,-0.012154998294018782
742,0.3110783777277186,0.30630627398122634,-0.004772103746492284
743,0.2946129271367157,0.2920299560907189,-0.002582971045996807
744,0.2069995905314741,0.20363345013155687,-0.003366140399917228
745,0.32554980208027384,0.31419812034360195,-0.011351681736671893
746,0.3937290994879552,0.3696416688208233,-0.024087430667131926
747,0.4169064052475866,0.41618459143208764,-0.0007218138154989617
748,0.29309969331180064,0.27428352502390485,-0.018816168287895785
749,0.44315782584167973,0.4304749168502413,-0.012682908991438424
750,0.4289161863946287,0.4137488193072638,-0.01516736708736488
751,0.31127986012473396,0.28925607037454615,-0.022023789750187817
752,0.31498617617410396,0.3052081070495207,-0.009778069124583233
753,0.38270688196844205,0.3542699226918682,-0.02843695927657386
754,0.43267227791281204,0.41819043802948475,-0.014481839883327297
755,0.28500903175796033,0.27395045234743254,-0.011058579410527791
756,0.4948286439950982,0.4829479890652042,-0.011880654929893986
757,0.3326054626999264,0.32487070962728826,-0.007734753072638156
758,0.3590543169926441,0.3361278503198619,-0.022926466672782198
759,0.2883263360549808,0.2810820573858992,-0.007244278669081616
760,0.3175934705458445,0.30323701773862766,-0.014356452807216868
761,0.380353613194111,0.33757959297378193,-0.042774020220329056
762,0.40687564825112066,0.3882492293663109,-0.01862641888480976
763,0.42415344768336904,0.40604909533861555,-0.018104352344753494
764,0.3393457766886163,0.33532974451791286,-0.004016032170703454
765,0.3011978701290685,0.28823334341731943,-0.01296452671174908
766,0.3484012483263337,0.3232054781005882,-0.025195770225745484
767,0.45764310966029953,0.4392404523989466,-0.018402657261352928
768,0.3836532957152521,0.37551514995150015,-0.008138145763751936
769,0.3761499310336651,0.35593807815362233,-0.02021185288004279
770,0.3460720132985893,0.3308349977517402,-0.015237015546849086
771,0.44464717348439375,0.4281646653846014,-0.016482508099792348
772,0.4388968662002739,0.4149280163601343,-0.023968849840139583
773,0.36640016658620667,0.3495078453896143,-0.01689232119659234
774,0.438242456522838,0.41140711422006326,-0.026835342302774734
775,0.3144795118893864,0.3160560653664728,0.0015765534770864065
776,0.4273214548180251,0.4116711626911185,-0.015650292126906606
777,0.3308388107278324,0.3298549593342992,-0.000983851393533186
778,0.4116466462635575,0.3990639405293317,-0.012582705734225819
779,0.40551215277351815,0.38169662595067155,-0.0238155268228466
780,0.35287396398209214,0.3467563288630675,-0.006117635119024634
781,0.31472094301873366,0.27686030077450496,-0.03786064224422869
782,0.4284251743893748,0.4198429083498949,-0.008582266039479869
783,0.2892814340583385,0.284818574226291,-0.004462859832047528
784,0.39617884938834624,0.3843973058010759,-0.011781543587270349
785,0.3523683225683065,0.34290218050186816,-0.009466142066438366
786,0.32944270335877945,0.3136257136311684,-0.01581698972761103
787,0.3161402444500734,0.31054650503063197,-0.0055937394194414125
788,0.40783242244084494,0.39561019379866735,-0.01222222864217759
789,0.38910369603447137,0.3692085485610024,-0.019895147473468988
790,0.40633605216961577,0.3843238684119594,-0.022012183757656345
791,0.37656644162639896,0.3404893080224971,-0.036077133603901856
792,0.4217620793058252,0.42069430791034446,-0.0010677713954807544
793,0.3127589775477162,0.30821838165635285,-0.004540595891363353
794,0.2795065838253761,0.2651762386749512,-0.014330345150424861
795,0.44926584728947994,0.44092882141663825,-0.008337025872841686
796,0.25019632016545934,0.24989887048962078,-0.00029744967583855697
797,0.3100868135832684,0.30952568982062356,-0.0005611237626448329
798,0.3104364404466162,0.3036357052866272,-0.006800735159989024
799,0.22181930066385824,0.19875660839966258,-0.02306269226419566
800,0.20909873997145034,0.19223928854963201,-0.016859451421818328
801,0.3502665541158647,0.32764533259277684,-0.022621221523087875
802,0.30376837993027284,0.2959179582162532,-0.007850421714019618
803,0.43904708719904484,0.43659185861399585,-0.0024552285850489852
804,0.2459990121748863,0.23703261852437318,-0.008966393650513105
805,0.40875410925035727,0.39725011393509035,-0.011503995315266913
806,0.341974653608081,0.31818032001046603,-0.02379433359761496
807,0.3415696971879951,0.31416022466420834,-0.027409472523786782
808,0.39695516184181123,0.3873099808241225,-0.009645181017688742
809,0.4282836323968793,0.4041694657567403,-0.02411416664013899
810,0.3138936663768126,0.3065686809242427,-0.0073249854525698765
811,0.45429075053737655,0.44887549296410967,-0.005415257573266885
812,0.37640377465898744,0.3554363925436599,-0.02096738211532756
813,0.3673326868057334,0.3502110179336526,-0.017121668872080775
814,0.4066870121539514,0.39491196118273475,-0.011775050971216672
815,0.3829221843552171,0.3624472143032831,-0.020474970051933994
816,0.3043195643182459,0.28756280915677745,-0.016756755161468462
817,0.399832031949944,0.3903908517715431,-0.009441180178400899
818,0.32083414070690086,0.31191900050041,-0.008915140206490868
819,0.2707465077752049,0.27045967191936704,-0.00028683585583788584
820,0.43200794027345246,0.42128652291765434,-0.010721417355798124
821,0.37041371962505565,0.351704629014594,-0.018709090610461665
822,0.3657532887706454,0.352687996173346,-0.013065292597299383
823,0.4075599441933573,0.3866261685475685,-0.0209337756457888
824,0.3758862793735558,0.35970564342909217,-0.016180635944463617
825,0.27501921790463424,0.26722485546735886,-0.007794362437275382
826,0.31547101494667906,0.3025587551551254,-0.012912259791553637
827,0.3538451102724265,0.349005630846408,-0.004839479426018478
828,0.35130377038061056,0.3302099754383656,-0.021093794942244948
829,0.3157988840270596,0.30076053868976604,-0.015038345337293535
830,0.2944170529036443,0.28141611079211337,-0.013000942111530911
831,0.2855637339646089,0.26135467418840186,-0.02420905977620702
832,0.402096717319262,0.3679607703108143,-0.03413594700844769
833,0.4024853469870866,0.3997075514810211,-0.0027777955060654946
834,0.34946152431037447,0.34508250767950965,-0.004379016630864818
835,0.4872215862324243,0.4744376054055808,-0.01278398082684351
836,0.36170709278478874,0.3522971769101071,-0.009409915874681651
837,0.34046664443473595,0.33373264509115597,-0.006733999343579988
838,0.33797869225150556,0.3323943116947943,-0.005584380556711288
839,0.33040423561658194,0.3272503674037699,-0.00315386821281205
840,0.4058237481263012,0.3811628808156833,-0.024660867310617895
841,0.310231707116416,0.2950237819396797,-0.015207925176736303
842,0.40865486065081313,0.38755239175802725,-0.021102468892785886
843,0.40512672258627536,0.372348783075668,-0.03277793951060737
844,0.39067572168057474,0.3824247018100042,-0.00825101987057053
845,0.3948048565623683,0.36213399622833276,-0.032670860334035545
846,0.4069384172567103,0.38876428171287714,-0.01817413554383318
847,0.37776459287381936,0.3605483651249628,-0.01721622774885656
848,0.4022380570282733,0.38319406598106553,-0.019043991047207776
849,0.3603111480382024,0.33473617332527983,-0.025574974712922582
850,0.35633101396146927,0.3476500071993014,-0.008681006762167875
851,0.2928845299217233,0.2796994257851617,-0.013185104136561598
852,0.33457103207574423,0.3115594823108454,-0.02301154976489883
853,0.3684354905351279,0.35813094228916587,-0.010304548245962053
854,0.3725063030402982,0.35606252665071647,-0.01644377638958172
855,0.36484678216127353,0.36660250717448406,0.0017557250132105295
856,0.25303092445362907,0.23018932957551907,-0.022841594878109994
857,0.2056576072575469,0.19908026530338496,-0.0065773419541619305
858,0.4630795519469668,0.45106081185638924,-0.012018740090577573
859,0.40488929122562833,0.3892943549636909,-0.01559493626193742
860,0.28932432245822515,0.2827850369170646,-0.006539285541160567
861,0.41620439594838654,0.39662532780131965,-0.01957906814706689
862,0.3675457383076184,0.3562368606257902,-0.0113088776818282
863,0.2914150428383655,0.2819599454261006,-0.009455097412264912
864,0.395096489482607,0.3929502259942286,-0.0021462634883784304
865,0.21671317005909696,0.21029302382453796,-0.006420146234558999
866,0.3655781852935087,0.3624112494352474,-0.0031669358582613327
867,0.27865393618976597,0.2757680379430889,-0.0028858982466770655
868,0.27506042081752735,0.2655296582616744,-0.009530762555852945
869,0.411043767417679,0.399987106158302,-0.011056661259376988
870,0.29252483192735834,0.2801740585008803,-0.012350773426478057
871,0.40759483022686993,0.39618445129691704,-0.011410378929952891
872,0.2814999544165877,0.26490009196336217,-0.016599862453225533
873,0.24616895822827,0.24291956482962895,-0.003249393398641054
874,0.3417783198285482,0.3256366302226237,-0.016141689605924547
875,0.36099676985820306,0.3328264689491247,-0.02817030090907835
876,0.3909774140917728,0.37636210930407366,-0.014615304787699124
877,0.43933256680435306,0.4269490509281093,-0.012383515876243756
878,0.27268980877263616,0.2546868887428122,-0.018002920029823954
879,0.38980100108172877,0.37847913789932086,-0.01132186318240791
880,0.24583077314973423,0.24336927884429027,-0.0024614943054439564
881,0.20826863017441877,0.2061466342786611,-0.002121995895757678
882,0.38403787086988483,0.3691955654209629,-0.014842305448921955
883,0.30869315960997756,0.300696240585018,-0.007996919024959581
884,0.25754139467125103,0.24270413455314,-0.01483726011811104
885,0.33991534186344463,0.33541261087358976,-0.004502730989854875
886,0.39764418538617186,0.38659049490861985,-0.011053690477552003
887,0.42259925381168273,0.4053141689185322,-0.017285084893150504
888,0.40774990723504256,0.37503656019821197,-0.0327133470368306
889,0.3779198299820523,0.37379189206272123,-0.004127937919331082
890,0.3646739913437482,0.35392202022480834,-0.010751971118939885
891,0.3502396584478875,0.34268696163988466,-0.007552696808002857
892,0.25137727306914126,0.24632905024565233,-0.005048222823488935
893,0.30011845016434346,0.29329173696955646,-0.006826713194787004
894,0.2981816166606954,0.28046264521663034,-0.01771897144406509
895,0.3426068754042566,0.3284867517069996,-0.014120123697257014
896,0.37895059067068715,0.3369832257740617,-0.04196736489662545
897,0.43269194532971156,0.4132136095841137,-0.019478335745597875
898,0.3938204675385739,0.38325843340866506,-0.01056203412990886
899,0.3613710849585354,0.3502192174810679,-0.011151867477467547
900,0.35806852882310736,0.3485067792519585,-0.009561749571148859
901,0.27222119923333477,0.26225870493746317,-0.009962494295871593
902,0.3131036079806844,0.3076096904505645,-0.005493917530119852
903,0.4133045456080069,0.40195720497997467,-0.011347340628032221
904,0.36335835314554554,0.3404008076325393,-0.022957545513006217
905,0.33924914597391087,0.32816539735877104,-0.011083748615139832
906,0.43818453269431323,0.42791178044918965,-0.010272752245123584
907,0.25162217974037837,0.2338107460721961,-0.017811433668182275
908,0.3499463003917578,0.3253831064303867,-0.024563193961371077
909,0.45219396720010074,0.4401464286269805,-0.012047538573120242
910,0.270295735980989,0.2594404623386737,-0.01085527364231531
911,0.32131460438571136,0.3022543976645684,-0.019060206721142947
912,0.32071399674117806,0.3096373587113659,-0.01107663802981218
913,0.40988386029842694,0.40646936273257506,-0.0034144975658518817
914,0.4561482874133391,0.4484413551720019,-0.007706932241337228
915,0.3193594312898833,0.30512016346532533,-0.014239267824557977
916,0.3114750474416157,0.2962403826618667,-0.015234664779748996
917,0.3726231289306723,0.3425230763621805,-0.030100052568491797
918,0.41579536988429044,0.4022103311111209,-0.013585038773169522
919,0.37438627249983725,0.344346289482961,-0.03003998301687627
920,0.23477307453893914,0.2328624165678539,-0.00191065797108525
921,0.4015710942858606,0.38268312669978233,-0.018887967586078247
922,0.28335526264080446,0.27630538081669354,-0.007049881824110926
923,0.3310901187544948,0.33038256353188533,-0.0007075552226094572
924,0.37395396982758555,0.35786368934560464,-0.016090280481980912
925,0.31725313802643296,0.2932395166022044,-0.02401362142422858
926,0.2789229516411016,0.2750191796227197,-0.003903772018381879
927,0.41115575550151817,0.4075882805388007,-0.003567474962717476
928,0.43255022023845413,0.4181865158416622,-0.01436370439679191
929,0.3695320299997302,0.35108192218648515,-0.018450107813245076
