stage,cell,case_id,case_directory,status,loss,task_id,proposal_index,started_solves,completed_solves,unfinished_solves,score_path,checkpoint_sha256,validity_exception,smoke_index,common_parameter_anchor,repeat_index
production,B_floor,worker10_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal03,verified_scored,2138.4937373473267,10,3,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal03/result/evaluation/scored_repetition_01/score.json,6b3e98ffd3a83517903dd91d6e879c7657f16af89f47df12240933772aec9bc2,,,,
production,B_floor,worker10_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal04,verified_scored,1074.278377336253,10,4,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal04/result/evaluation/scored_repetition_01/score.json,e19f2b201101fb0fcb363868c5ffee4765c7d3a6005e9297fa6193a83afe91e2,,,,
production,B_floor,worker10_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal05,verified_scored,1085.9415144887764,10,5,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal05/result/evaluation/scored_repetition_01/score.json,d58cfa6eb5d91999c4be7536f85fda01de07a074fec77bc34012fce5ade51187,,,,
production,B_floor,worker10_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal06,verified_scored,1077.6323660456985,10,6,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal06/result/evaluation/scored_repetition_01/score.json,b62cd3721d1d1fc3f17e6bc8c033a93e0c7f223281d9d5b6c72833d852b11c08,,,,
production,B_floor,worker10_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal07,verified_scored,997.1670994928135,10,7,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal07/result/evaluation/scored_repetition_01/score.json,fbb296c4b66c9970e3dbb2987e519ae2b70cc6a7d9eec8e6d1530a47114d3ad0,,,,
production,B_floor,worker10_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal08,verified_scored,1511.562648713732,10,8,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal08/result/evaluation/scored_repetition_01/score.json,fcf814c81fd00f61d6a687d89bc46ebfc9dd8aec630ffc2f09c4abd267d4a177,,,,
production,B_floor,worker10_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal09,verified_scored,1173.3382083130762,10,9,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal09/result/evaluation/scored_repetition_01/score.json,183b43bb007fac955ec458578ca36790e60056430e10011e969cb01f07556002,,,,
production,B_floor,worker10_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal10,verified_scored,972.4493403954632,10,10,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal10/result/evaluation/scored_repetition_01/score.json,26ffc288f58bf209be6252b278b44d23b03889247cf8053a440462d9d4189ab1,,,,
production,B_floor,worker10_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal11,verified_scored,887.2244782205737,10,11,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal11/result/evaluation/scored_repetition_01/score.json,075e0553c7416f6fa123a11aa6d21ab2cb8dc472ec0ac4fa3b26c83816042548,,,,
production,B_floor,worker10_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal12,verified_scored,1357.6150951454579,10,12,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal12/result/evaluation/scored_repetition_01/score.json,ccc493a3a5b5310390c6fe11a36cbadc04af16f45be81778a8b0c6c58dfb1d4d,,,,
production,B_floor,worker10_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal13,verified_scored,1483.6134192433424,10,13,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal13/result/evaluation/scored_repetition_01/score.json,7e7958fe430a4f72d1966a8b8eee61fc7be7c339cc98e4f00c9cfdd7b12e8ca9,,,,
production,B_floor,worker10_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal14,verified_scored,802.465834359603,10,14,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal14/result/evaluation/scored_repetition_01/score.json,524e2bc9a657f85269d60a5b4e6a725055837aa6c4018c8d57912cd426dbf2cf,,,,
production,B_floor,worker10_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal15,verified_scored,809.1093507432847,10,15,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal15/result/evaluation/scored_repetition_01/score.json,79bd90fb516715136057554c3c3b6b123220d341d50d35cf8b198d2c290d3562,,,,
production,B_floor,worker10_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal16,verified_scored,1007.2521102774342,10,16,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal16/result/evaluation/scored_repetition_01/score.json,9aca3bccc53389813a2116650f8d17e3cab514a14deafa39c7a38ff21278ae24,,,,
production,B_floor,worker10_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal17,verified_scored,964.8618442789951,10,17,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal17/result/evaluation/scored_repetition_01/score.json,2a7da99da980291b2d3d2a11b6a979242533678577872b63e61438ae62602038,,,,
production,B_floor,worker10_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal18,verified_scored,679.3917138543517,10,18,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker10_proposal18/result/evaluation/scored_repetition_01/score.json,44f777b3e3ef098ac6381e0953d2f9f89dac25e54078e2121d04557b054706c1,,,,
production,B_floor,worker11_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal01,verified_scored,1069.6013623416848,11,1,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal01/result/evaluation/scored_repetition_01/score.json,b8d87c47416720fa69f76b6b73cb535198f5656a12e5a8986734eb3b2af6d99d,,,,
production,B_floor,worker11_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal02,verified_scored,2130.3285550391593,11,2,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal02/result/evaluation/scored_repetition_01/score.json,5b642bf6d6c0291538d6153c86ac2d9af9e813e9de0e19fa02b1d423bdaec847,,,,
production,B_floor,worker11_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal03,verified_scored,1984.0427988717183,11,3,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal03/result/evaluation/scored_repetition_01/score.json,b8342eedeb4a968f1da99845e89f8050440a67e2aab376add295db2764302ce0,,,,
production,B_floor,worker11_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal04,verified_scored,1499.8947434024574,11,4,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal04/result/evaluation/scored_repetition_01/score.json,2562f6a1fcfdf6b0b17c04957266ec361373043ce395303c8f04138202495202,,,,
production,B_floor,worker11_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal05,verified_scored,1061.6629383325674,11,5,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal05/result/evaluation/scored_repetition_01/score.json,6dcff33f6d5e7446264800fdf4445dd5412c3241474d221d3e88b552ffc68c87,,,,
production,B_floor,worker11_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal06,verified_scored,915.5779875376663,11,6,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal06/result/evaluation/scored_repetition_01/score.json,d4b93aec0ed91cebf5988ad4bd5a4412a6b6900ed47e24db45769835405925c8,,,,
production,B_floor,worker11_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal07,failed,,11,7,1,0,1,,,fatal contract/code error,,,
production,B_floor,worker11_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal08,unrun,,11,8,,,,,,,,,
production,B_floor,worker11_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal09,unrun,,11,9,,,,,,,,,
production,B_floor,worker11_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal10,unrun,,11,10,,,,,,,,,
production,B_floor,worker11_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal11,unrun,,11,11,,,,,,,,,
production,B_floor,worker11_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal12,unrun,,11,12,,,,,,,,,
production,B_floor,worker11_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal13,unrun,,11,13,,,,,,,,,
production,B_floor,worker11_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal14,unrun,,11,14,,,,,,,,,
production,B_floor,worker11_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal15,unrun,,11,15,,,,,,,,,
production,B_floor,worker11_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal16,unrun,,11,16,,,,,,,,,
production,B_floor,worker11_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal17,unrun,,11,17,,,,,,,,,
production,B_floor,worker11_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker11_proposal18,unrun,,11,18,,,,,,,,,
production,B_floor,worker12_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal01,verified_scored,1490.7539957504619,12,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal01/result/evaluation/scored_repetition_01/score.json,757eb5994d09f39d6a00725bf59619545491eff8e52000dac3b51e06bd9c45ac,,,,
production,B_floor,worker12_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal02,verified_scored,1600.4895594029836,12,2,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal02/result/evaluation/scored_repetition_01/score.json,5679f43134547e92dc106c00a8dff7b5584bb0cb49e13a9a5dfa42628ff9ccd9,,,,
production,B_floor,worker12_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal03,verified_scored,2007.1296407167404,12,3,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal03/result/evaluation/scored_repetition_01/score.json,e08a720410e9ddde8f2d401f5b0c0d1e52c84354e01ba0fa12664d064cdb290a,,,,
production,B_floor,worker12_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal04,verified_scored,1838.6366166731027,12,4,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal04/result/evaluation/scored_repetition_01/score.json,aa8d314f94f7b4fefe2a6b0dace3eca37a60cc488963ecc35140ec992825aed1,,,,
production,B_floor,worker12_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal05,verified_scored,1287.2661210054987,12,5,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker12_proposal05/result/evaluation/scored_repetition_01/score.json,aa51182ee149ac17b9ee8d3ffb585a15fc8512076f47e68c4cab4af32e45a53d,,,,
